Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
21	28.0	16.646320914844818	80.0	11.0	28.0	15.363128255208334	7.171461725565437	23.992039	1.7485719	13200	0.4184205234050751	85.33966827392578	0.0	-6.863273620605469	0.6769554018974304	2.9305617932351424e-09	32.82607054710388
22	31.157894736842106	21.141783760109043	107.0	11.0	31.157894736842106	14.386813151041666	8.18007376316579	25.501675	1.2111869	13800	1.3938616514205933	175.0386199951172	0.0	-30.548538208007812	0.6778424382209778	7.450580707946131e-10	34.15950632095337
23	27.857142857142858	13.509381729644844	59.0	9.0	27.857142857142858	20.6558740234375	8.602343052307512	29.235884	0.7473581	14400	-2.383786678314209	80.99736785888672	0.0	-26.232261657714844	0.6733715534210205	-2.582867919542764e-09	35.538822650909424
24	36.0	23.21493771978149	92.0	15.0	36.0	17.1720556640625	6.981200107998385	25.207108	1.4363445	15000	2.2142651081085205	224.75901794433594	0.0	-64.38323974609375	0.6764398813247681	7.450580707946131e-10	36.936086654663086
25	33.8235294117647	11.346081103660664	54.0	20.0	33.8235294117647	20.70103515625	11.183712696931194	31.974064	-1.3961151	15600	-2.0378305912017822	92.55046081542969	0.0	-42.172576904296875	0.673363983631134	-1.291433959771382e-09	38.260371923446655
26	28.047619047619047	16.057860612883573	84.0	13.0	28.047619047619047	15.995947265625	7.185474805263973	26.514648	1.8427688	16200	-0.121095672249794	109.4730224609375	0.0	-16.713829040527344	0.6669948101043701	4.967053990334591e-10	39.60583472251892
27	30.68421052631579	12.42684959146583	62.0	13.0	30.68421052631579	17.449847005208333	7.271543064691748	24.971697	1.0244553	16800	-0.5445136427879333	49.97068405151367	0.0	-9.288806915283203	0.673590898513794	-2.4835269951672956e-10	40.96021604537964
28	35.9375	17.097034647856336	79.0	15.0	35.9375	15.90873046875	7.312082876279736	26.099508	1.4333223	17400	1.498963475227356	117.27578735351562	0.0	-28.69664764404297	0.6723824143409729	3.47693762670076e-10	42.282681465148926
29	32.3125	11.99332496641361	61.0	16.0	32.3125	21.145418294270833	7.367754650756905	29.250309	1.977313	18000	-0.7376498579978943	120.75331115722656	0.0	-14.480720520019531	0.6708862781524658	1.291433959771382e-09	43.62609100341797
30	41.53846153846154	21.467740500843085	82.0	17.0	41.53846153846154	18.906868489583335	9.898362724987232	31.323751	1.660815	18600	1.171357274055481	152.8462371826172	0.0	-28.880348205566406	0.6720776557922363	0.0	44.975483417510986
31	37.333333333333336	28.604583557899133	107.0	14.0	37.333333333333336	24.285105794270834	8.181381699347407	32.36515	1.3366134	19200	-0.15835022926330566	189.0352325439453	0.0	-43.39044189453125	0.670985758304596	-1.5397867425548384e-09	46.37374687194824
32	27.6	11.825396502502834	61.0	11.0	27.6	21.84513671875	13.030553038915885	37.235172	1.4972849	19800	-3.3132448196411133	134.56787109375	0.0	-71.58709716796875	0.660134494304657	-1.2417634698280722e-09	47.73810124397278
33	31.157894736842106	14.309595829091078	64.0	13.0	31.157894736842106	15.469523111979166	7.343760195028384	27.0114	1.7482234	20400	0.416805237531662	84.41921997070312	0.0	-32.87656784057617	0.663507878780365	5.9604643443123e-10	49.071537494659424
34	29.25	11.878025930262991	67.0	13.0	29.25	16.828610026041666	8.033229328078466	29.209015	1.9757481	21000	-0.7177687287330627	49.326316833496094	0.0	-4.234104156494141	0.661388099193573	-9.934107703113426e-11	50.4338960647583
35	47.54545454545455	27.450331243344188	104.0	17.0	47.54545454545455	15.309412434895833	6.5899843611505124	27.216028	2.2371101	21600	4.7807722091674805	411.36932373046875	0.0	-258.4921569824219	0.6663827896118164	-1.291433959771382e-09	51.78528356552124
36	36.75	17.573061770789973	79.0	19.0	36.75	26.353741861979167	12.40044207041292	40.743572	0.40303344	22200	-3.018372058868408	182.02487182617188	0.0	-92.70714569091797	0.666449785232544	-1.0927518889758403e-09	53.13119649887085
37	37.666666666666664	18.205005714718045	80.0	17.0	37.666666666666664	21.7238525390625	8.729638511511611	32.160423	2.2448592	22800	-0.8641439080238342	89.6591796875	0.0	-13.092887878417969	0.660228431224823	-8.443991617035351e-10	54.471144676208496
38	38.92857142857143	21.710643721024258	82.0	12.0	38.92857142857143	19.3657421875	8.433637619057587	30.486872	1.5774466	23400	1.384439468383789	181.35252380371094	0.0	-44.60975646972656	0.6575770974159241	4.967053990334591e-10	55.8265221118927
39	44.61538461538461	20.15149671890451	76.0	16.0	44.61538461538461	23.35471028645833	9.167668505859782	35.03622	1.1485982	24000	-0.24212758243083954	97.28470611572266	0.0	-20.28638458251953	0.6626459956169128	2.781550101360608e-09	57.147990226745605
40	41.57142857142857	21.76075796778663	92.0	13.0	41.57142857142857	22.926359049479167	9.716367272224224	32.796623	1.4702024	24600	-0.515941858291626	129.02182006835938	0.0	-16.38501739501953	0.6581423878669739	1.1424223789191501e-09	58.503395557403564
41	43.61538461538461	18.466345997386497	76.0	12.0	43.61538461538461	24.36642903645833	8.918069642351607	32.34625	1.6619601	25200	-0.38747066259384155	87.83267211914062	0.0	-17.82091522216797	0.658456563949585	-9.43740197101306e-10	59.921634674072266
42	47.25	20.191272867256288	79.0	14.0	47.25	21.5728466796875	10.433359957367522	34.89063	1.007297	25800	0.9101166725158691	103.73286437988281	0.0	-16.784019470214844	0.6565391421318054	4.967053990334591e-10	61.33286380767822
43	44.84615384615385	27.659596168714145	112.0	16.0	44.84615384615385	23.51017578125	10.068131511627005	33.147015	0.82794917	26400	0.3794313669204712	161.65200805664062	0.0	-18.15673828125	0.6559416055679321	-3.228584954939606e-09	62.734195709228516
44	54.8	35.40847438952645	145.0	17.0	54.8	25.674251302083334	10.179119124257921	37.43622	-0.24452755	27000	1.4646252393722534	266.9732360839844	0.0	-68.18278503417969	0.6558566093444824	1.1424223789191501e-09	64.12398552894592
45	39.46153846153846	25.53614402062903	104.0	16.0	39.46153846153846	24.885026041666666	14.485597642572431	43.74495	1.2039423	27600	-0.15690486133098602	222.06028747558594	0.0	-61.36634826660156	0.6524757146835327	1.0927518889758403e-09	65.49135994911194
46	39.357142857142854	22.18946561338486	104.0	14.0	39.357142857142854	23.40431640625	13.532464822295555	44.15667	-0.6409708	28200	-1.2427433729171753	229.76461791992188	0.0	-106.95700073242188	0.6553078889846802	1.0927518889758403e-09	66.85571360588074
47	36.75	13.045593125649749	61.0	14.0	36.75	21.8971337890625	9.639570951292386	36.142574	2.6719496	28800	-1.658933401107788	75.27621459960938	0.0	-32.68637466430664	0.653644323348999	1.6887983234070703e-09	68.31981635093689
48	36.57142857142857	20.745788251829143	90.0	18.0	36.57142857142857	19.673727213541667	8.741504059895338	36.97286	-0.4801386	29400	0.9054843187332153	172.0068359375	0.0	-49.91902160644531	0.6482111811637878	2.086162576020456e-09	69.71061158180237
49	31.333333333333332	10.121484300459318	49.0	14.0	31.333333333333332	21.344747721354167	10.51088225760965	36.61017	1.4937451	30000	-2.606621265411377	90.9150161743164	0.0	-52.506343841552734	0.6399207711219788	-1.4404456516459163e-09	71.05452799797058
50	36.8125	12.9721757523555	66.0	19.0	36.8125	16.625074869791668	7.145329868682878	27.121403	0.6878213	30600	0.755305290222168	55.132057189941406	0.0	-9.984458923339844	0.6436167359352112	-1.0927518889758403e-09	72.52214479446411
51	35.1764705882353	13.474312605243487	71.0	19.0	35.1764705882353	19.591834309895834	8.703133789642479	34.014114	1.6195465	31200	-0.920442521572113	67.06273651123047	0.0	-24.786216735839844	0.6380226016044617	-2.33451524778161e-09	74.08496809005737
52	34.411764705882355	16.05160368711827	73.0	11.0	34.411764705882355	14.842067057291667	9.201990415348554	30.339428	-1.6832204	31800	1.286623477935791	91.79541778564453	0.0	-31.569252014160156	0.6419923305511475	1.3411045607369942e-09	75.63333868980408
53	42.214285714285715	22.329283216236316	109.0	20.0	42.214285714285715	18.6876318359375	7.936569417234586	34.412388	1.8424218	32400	1.335953712463379	150.89247131347656	0.0	-37.453224182128906	0.6415671706199646	-9.934107703113426e-11	77.11691927909851
54	35.5625	14.886943734359985	77.0	18.0	35.5625	24.037644856770832	10.683820029215518	40.929123	2.7435246	33000	-2.277298927307129	95.49182891845703	0.0	-36.87038040161133	0.6435057520866394	-1.2417634698280722e-09	78.49877500534058
55	42.57142857142857	25.52509652195966	90.0	10.0	42.57142857142857	20.098304036458334	9.867163293385456	34.54397	1.615289	33600	0.8579164743423462	119.39198303222656	0.0	-26.800193786621094	0.6424795985221863	-1.887480394202612e-09	79.85466361045837
56	39.13333333333333	23.391926525245843	92.0	12.0	39.13333333333333	23.964384765625	11.301933370740896	40.05219	2.8759966	34200	-0.7904829978942871	153.36285400390625	0.0	-45.09992980957031	0.6353765726089478	-2.7318796114172983e-09	81.27187323570251
57	42.857142857142854	19.69719768949879	99.0	16.0	42.857142857142854	18.201663411458334	10.47798846093562	35.63361	1.3642786	34800	1.2212016582489014	134.0698699951172	0.0	-53.805809020996094	0.6424619555473328	0.0	82.61827611923218
58	44.23076923076923	21.52334621036762	98.0	18.0	44.23076923076923	23.210716145833334	9.982639879227003	37.69642	1.043107	35400	-0.1765771061182022	110.2222671508789	0.0	-16.87457275390625	0.636147141456604	1.8378099042593021e-09	83.97220230102539
59	39.84615384615385	19.964761060296002	87.0	14.0	39.84615384615385	22.604991861979165	11.511872268445304	36.179188	2.0338326	36000	-0.4793876111507416	100.25035858154297	0.0	-10.644050598144531	0.6304658055305481	2.98023217215615e-10	85.33657550811768
60	43.92307692307692	14.89171968088597	81.0	20.0	43.92307692307692	23.378492838541668	10.571247610460492	37.862713	1.8204685	36600	-0.6090284585952759	73.86669158935547	0.0	-18.90451431274414	0.636335551738739	-1.639127722441458e-09	86.69993233680725
61	38.733333333333334	18.40821119998718	86.0	11.0	38.733333333333334	20.61529296875	10.003649073796355	36.112453	2.360352	37200	-0.664786159992218	88.09542083740234	0.0	-21.295578002929688	0.6360459923744202	2.0364920860771463e-09	88.1376724243164
62	44.53846153846154	24.87697645076127	89.0	14.0	44.53846153846154	19.789109700520832	9.210843360771404	35.123024	1.4072664	37800	1.5932683944702148	147.28167724609375	0.0	-55.24794006347656	0.6321287751197815	4.967053851556713e-11	89.49704027175903
63	54.09090909090909	24.98164720525987	94.0	19.0	54.09090909090909	25.560029296875	11.62366031707167	40.216194	1.4108628	38400	0.08374003320932388	131.70614624023438	0.0	-37.69793701171875	0.6371226906776428	-1.9868215406226852e-10	90.88632726669312
64	54.36363636363637	28.368590022381348	109.0	20.0	54.36363636363637	25.412926432291666	13.106237581459702	44.186695	0.61510587	39000	0.06938669830560684	159.35858154296875	0.0	-30.60955810546875	0.6355984210968018	2.4835269396561444e-09	92.25071668624878
65	59.0	22.521101216414795	102.0	26.0	59.0	31.461080729166667	11.202464967772347	43.322006	2.296112	39600	-1.4847674369812012	146.46575927734375	0.0	-41.00502014160156	0.6258617043495178	2.38418573772492e-09	93.58818411827087
66	47.45454545454545	22.02628087094328	95.0	19.0	47.45454545454545	21.371962890625	13.293122634467794	40.817265	0.38653773	40200	1.139238715171814	96.14373779296875	0.0	-30.879310607910156	0.6317911148071289	2.6325386315306787e-09	94.97946619987488
67	63.0	39.262648351270904	164.0	25.0	63.0	24.979908854166666	11.122630248544331	42.954082	1.657563	40800	1.623396635055542	305.8924560546875	0.0	-125.8065185546875	0.6365707516670227	-2.8808913032918326e-09	96.31994938850403
68	48.416666666666664	15.939774653853329	90.0	29.0	48.416666666666664	25.664537760416668	12.937652978161585	48.701973	1.9319344	41400	-1.3701471090316772	142.2318115234375	0.0	-97.96720886230469	0.6344501972198486	9.43740197101306e-10	97.64041996002197
69	53.54545454545455	25.234765072273625	100.0	18.0	53.54545454545455	19.804378255208334	11.87794261786667	37.165268	-0.67381924	42000	2.105379819869995	175.86463928222656	0.0	-81.7149887084961	0.6345584988594055	9.934107980669182e-10	98.9838297367096
70	47.916666666666664	25.170943075807088	106.0	21.0	47.916666666666664	26.693489583333335	13.862963998847192	42.61442	1.3932561	42600	-0.9131683707237244	130.4373016357422	0.0	-43.93201446533203	0.6264963150024414	3.47693762670076e-10	100.34428334236145
71	47.45454545454545	13.020009680388673	78.0	29.0	47.45454545454545	25.8121484375	13.078309810522153	43.540558	1.3943527	43200	-1.133367896080017	74.3964614868164	0.0	-14.771129608154297	0.6266399025917053	3.0795734851096768e-09	101.7647442817688
72	39.84615384615385	31.25292894927856	138.0	15.0	39.84615384615385	21.02505859375	11.568912073419003	46.63638	-4.649808	43800	1.8553742170333862	466.1931457519531	0.0	-213.08892822265625	0.622204601764679	4.867712899425669e-09	103.17597126960754
73	58.6	27.32105397371	112.0	24.0	58.6	31.157317708333334	14.464555277470511	46.74152	-3.000622	44400	-0.9110046625137329	172.50521850585938	0.0	-84.9987564086914	0.6287570595741272	-1.291433959771382e-09	104.54830384254456
74	63.333333333333336	17.669811040931428	83.0	21.0	63.333333333333336	29.556959635416668	11.800130759339067	45.989193	-0.1577698	45000	-0.3830311894416809	85.97396087646484	0.0	-26.614742279052734	0.6283750534057617	4.61936000561991e-09	105.91365575790405
75	65.55555555555556	15.910241872484914	92.0	30.0	65.55555555555556	28.749140625	12.475762960970897	43.257553	1.9285789	45600	-0.17238785326480865	80.30573272705078	0.0	-12.265213012695312	0.629411518573761	1.73846881335038e-09	107.28299593925476
76	54.54545454545455	19.137605861146554	100.0	28.0	54.54545454545455	26.06826171875	12.305009354256232	42.276386	-1.297188	46200	-0.15778227150440216	103.79527282714844	0.0	-32.46424102783203	0.6179543137550354	-1.8378099042593021e-09	108.6214189529419
77	52.888888888888886	31.834449628660494	104.0	17.0	52.888888888888886	25.651051432291666	11.872564443216694	41.866962	-2.2157326	46800	1.8080357313156128	344.4104919433594	0.0	-148.06787109375	0.6192008852958679	-1.1424223789191501e-09	109.96083879470825
78	64.77777777777777	23.41309145675769	96.0	27.0	64.77777777777777	30.402190755208334	12.586991052272978	46.694717	2.5036466	47400	-0.46705740690231323	120.51131439208984	0.0	-74.6307144165039	0.6338402032852173	-1.639127722441458e-09	111.313396692276
79	40.785714285714285	18.66692440348082	80.0	18.0	40.785714285714285	29.309189453125	13.86381587532812	47.82789	2.1662393	48000	-3.8397648334503174	164.1569366455078	0.0	-81.02937316894531	0.616524338722229	-4.470348535789981e-10	112.66731762886047
80	36.25	10.568230693924125	60.0	24.0	36.25	21.933248697916667	10.04705951748653	36.758682	2.4796715	48600	-1.9809900522232056	61.90547180175781	0.0	-31.41277503967285	0.6097612380981445	-1.2417634698280722e-09	114.0207257270813
81	44.92307692307692	15.404602448377176	81.0	24.0	44.92307692307692	19.28518229166667	8.949489335990071	34.19285	2.4524999	49200	0.9145830273628235	86.09629821777344	0.0	-40.784183502197266	0.6188483834266663	2.4835269951672956e-10	115.47911548614502
82	55.1	24.788909598094467	107.0	26.0	55.1	19.468883463541665	10.863853243286503	38.744415	0.36254275	49800	2.5183093547821045	152.89869689941406	0.0	-74.14990234375	0.6273834705352783	-2.086162576020456e-09	116.84348654747009
83	55.3	25.179555392532748	95.0	26.0	55.3	32.851455078125	12.253412046072446	46.488087	0.6605507	50400	-1.8113932609558105	153.20013427734375	0.0	-42.667999267578125	0.607349693775177	-1.9371511061905267e-09	118.23635578155518
84	60.44444444444444	24.19417323785201	110.0	31.0	60.44444444444444	23.2667138671875	12.549553859931967	42.797184	0.8855334	51000	1.9831291437149048	133.3792266845703	0.0	-67.84062957763672	0.6280844211578369	9.934107703113426e-11	119.60722279548645
85	44.166666666666664	20.79997394266697	107.0	25.0	44.166666666666664	33.075872395833336	13.885140344837474	49.344612	1.462926	51600	-3.536895751953125	235.8150634765625	0.0	-157.49920654296875	0.6106292605400085	1.291433959771382e-09	121.02365303039551
86	83.57142857142857	48.547053527994876	174.0	34.0	83.57142857142857	24.311612955729167	12.926797102659782	50.15986	-0.68608874	52200	3.910159111022949	577.7702026367188	0.0	-410.49212646484375	0.6244003772735596	2.98023217215615e-10	122.35708928108215
87	83.83333333333333	55.194857828688775	192.0	43.0	83.83333333333333	32.25150390625	18.33079433176133	56.306717	-0.6667136	52800	1.1089577674865723	402.7605895996094	0.0	-175.18814086914062	0.6172637939453125	-1.9371511061905267e-09	123.70947551727295
88	48.81818181818182	23.099855801891533	117.0	32.0	48.81818181818182	36.172587890625	19.74657011356656	57.94293	3.367115	53400	-5.037960529327393	312.4423522949219	0.0	-227.8944091796875	0.6209558248519897	-1.8378099042593021e-09	125.05241465568542
89	52.90909090909091	20.28637962164292	89.0	27.0	52.90909090909091	23.448836263020834	12.765469577797234	44.76927	1.2708411	54000	0.2279238998889923	111.99166870117188	0.0	-35.40111541748047	0.6085561513900757	6.95387525340152e-10	126.39981460571289
90	45.72727272727273	34.76437785045988	150.0	23.0	45.72727272727273	26.318082682291667	11.944801432003798	43.7865	0.32494867	54600	0.0728997066617012	308.3272399902344	0.0	-136.98167419433594	0.5924545526504517	-4.470348535789981e-10	127.78311729431152
91	63.666666666666664	32.47905307869811	129.0	16.0	63.666666666666664	31.025016276041665	15.105496205851697	50.716396	-0.90645957	55200	0.2625294029712677	191.9746856689453	0.0	-85.82046508789062	0.6094959378242493	-2.6325386315306787e-09	129.3449432849884
92	59.5	27.196507128673712	125.0	21.0	59.5	31.246725260416667	14.696284164004405	49.525543	0.6315086	55800	-1.119004249572754	135.78872680664062	0.0	-39.77062225341797	0.6151319742202759	-2.4835269951672956e-10	130.75417804718018
93	76.57142857142857	13.68896444689474	90.0	53.0	76.57142857142857	28.735305989583335	12.210771585298504	46.059353	1.1906453	56400	2.2333385944366455	265.40948486328125	0.0	-153.91934204101562	0.5953919887542725	-2.98023217215615e-10	132.13847637176514
94	67.125	43.693356188326845	130.0	21.0	67.125	35.79038411458333	10.933252151311917	49.99922	2.858822	57000	-0.1283513456583023	271.51348876953125	0.0	-79.11265563964844	0.6051807999610901	3.923972702324363e-09	133.47245740890503
95	59.4	16.396341501946022	82.0	38.0	59.4	35.834430338541665	14.330714846818818	53.690315	0.47872317	57600	-3.317889928817749	186.4942169189453	0.0	-107.41360473632812	0.6021840572357178	-2.4835269951672956e-10	134.8617446422577
96	48.54545454545455	16.233319536518582	75.0	16.0	48.54545454545455	22.513587239583334	13.596757330181095	42.893143	0.3009212	58200	-0.04196403548121452	74.69153594970703	0.0	-27.902408599853516	0.6146087646484375	-6.95387525340152e-10	136.19917011260986
97	61.0	28.51899951494325	111.0	18.0	61.0	24.971822916666667	11.20864389284746	40.911987	1.9860526	58800	1.310625433921814	144.78016662597656	0.0	-52.302101135253906	0.6066352725028992	4.321337065960051e-09	137.52861714363098
98	63.5	44.26059195266146	165.0	21.0	63.5	31.035397135416666	14.024097564549384	46.83141	0.8340262	59400	1.2162941694259644	272.5014343261719	0.0	-80.33106994628906	0.6041397452354431	-2.4835269951672956e-10	138.99372673034668
99	66.625	35.94766160684169	119.0	27.0	66.625	32.054752604166666	16.78936760522365	54.562798	1.9620157	60000	0.015181833878159523	217.67196655273438	0.0	-53.90803527832031	0.6100519299507141	-1.4404456516459163e-09	140.4149308204651
100	89.0	34.03919309658598	147.0	40.0	89.0	33.705	16.20722093440657	54.522057	4.4119573	60600	1.6952214241027832	416.7654724121094	0.0	-189.76039123535156	0.617088258266449	9.934107980669182e-10	141.83523273468018
101	98.0	61.89991922450303	200.0	23.0	98.0	40.59939778645833	11.876673127746395	56.937927	8.210649	61200	1.2310844659805298	395.9608154296875	0.0	-210.62782287597656	0.6101281642913818	-1.0927518889758403e-09	143.28336334228516
102	68.625	33.75254620024984	119.0	18.0	68.625	38.330947265625	20.0221374878741	63.776066	3.7057817	61800	-2.2097103595733643	267.8583984375	0.0	-129.4830780029297	0.6040074825286865	1.9371511061905267e-09	144.65173768997192
103	138.0	47.031904065219386	200.0	68.0	138.0	39.87513997395833	13.424991755894427	58.306835	5.9900627	62400	2.1013083457946777	328.5237121582031	0.0	-172.85682678222656	0.6176610589027405	8.940697071579962e-10	146.00566363334656
104	94.5	49.25021150546801	192.0	37.0	94.5	43.36510416666667	16.684266228496035	65.95278	5.6824775	63000	-0.9266378283500671	224.3468475341797	0.0	-58.36210632324219	0.6060426831245422	3.824631278348534e-09	147.41542196273804
105	65.11111111111111	21.04199154039634	106.0	31.0	65.11111111111111	38.11666015625	19.37001212678161	65.93498	4.0724435	63600	-3.8878402709960938	251.19729614257812	0.0	-160.0389404296875	0.5931950211524963	4.967053990334591e-10	148.78585076332092
106	44.92307692307692	17.74373799769963	85.0	20.0	44.92307692307692	26.104568684895835	14.327557127059961	48.60302	2.799027	64200	-2.0406253337860107	135.18960571289062	0.0	-59.125282287597656	0.5893134474754333	-8.940697071579962e-10	150.15219902992249
107	67.25	30.946526460977815	115.0	26.0	67.25	25.456767578125	11.791745435543742	56.537277	3.6022077	64800	2.4321224689483643	247.51339721679688	0.0	-136.7921142578125	0.599693238735199	2.6822091214739885e-09	151.50301122665405
108	85.0	36.9439730247999	131.0	23.0	85.0	31.9618359375	15.367338877198833	57.20409	2.0051405	65400	1.4293206930160522	153.5384979248047	0.0	-65.6650390625	0.6131526827812195	-2.2351742678949904e-09	152.85893321037292
109	74.42857142857143	54.909945552110266	200.0	29.0	74.42857142857143	37.770006510416664	13.154218469436588	59.624084	5.00657	66000	-0.7053626775741577	414.214111328125	0.0	-168.9842071533203	0.6011020541191101	1.490116086078075e-10	154.2053346633911
110	65.75	40.44363361519338	141.0	13.0	65.75	31.431764322916667	15.959912345728386	56.758297	1.4102402	66600	0.18178467452526093	216.1645965576172	0.0	-65.12074279785156	0.6132780313491821	-5.9604643443123e-10	155.5637867450714
111	74.42857142857143	31.327109108038748	127.0	27.0	74.42857142857143	26.843805338541667	17.956908779538495	53.548447	-13.259387	67200	1.611082673072815	360.99505615234375	0.0	-269.34893798828125	0.5982823967933655	-2.4835269396561444e-09	156.9621901512146
112	63.111111111111114	25.916294042069364	116.0	24.0	63.111111111111114	27.813697916666666	15.623079048584927	55.956642	2.8824391	67800	-0.6108236908912659	228.07501220703125	0.0	-80.21348571777344	0.5981331467628479	-2.1855037779516806e-09	158.33252692222595
113	80.57142857142857	39.953032903268344	143.0	29.0	80.57142857142857	31.535152994791666	10.968127356496794	48.7647	4.5242915	68400	1.4232615232467651	249.31930541992188	0.0	-114.66287231445312	0.59945148229599	4.470348535789981e-10	159.66396856307983
