Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
32	200.0	0.0	200.0	200.0	200.0	68.851015625	13.557057663814815	78.06008	23.023151	16500	0.4936288595199585	409.6561279296875	-0.08010417222976685	-204.92898559570312	0.43734320998191833	0.0012475399998947978	0.05400000140070915	79.0	45.83399963378906
33	200.0	0.0	200.0	200.0	200.0	54.07259375	22.634513883668895	76.416565	6.8472004	17000	-3.503924608230591	137.41656494140625	-0.06626105308532715	-95.7053451538086	0.4450315237045288	0.003786118235439062	0.1080000028014183	79.0	47.04253125190735
34	200.0	0.0	200.0	200.0	200.0	67.5411015625	13.78019185280089	80.10937	25.663557	17500	0.4327465891838074	264.2470397949219	-0.0711519718170166	-199.74359130859375	0.3992340862751007	0.015096371993422508	0.13199999928474426	10.0	47.968567848205566
35	200.0	0.0	200.0	200.0	200.0	72.0825625	13.185657454218958	80.621	35.07638	18000	1.5879100561141968	581.1259155273438	-0.08300244808197021	-209.32550048828125	0.38452407717704773	0.0017713828710839152	0.05400000140070915	79.0	49.16690540313721
36	200.0	0.0	200.0	200.0	200.0	59.88339453125	14.552223842079945	76.79684	11.955433	18500	-1.5525190830230713	206.6693115234375	-0.07180237770080566	-112.63196563720703	0.3883684575557709	-0.005245571490377188	0.06000000238418579	79.0	50.425382137298584
37	200.0	0.0	200.0	200.0	200.0	67.705265625	10.098459040863611	78.98002	32.334667	19000	1.0395187139511108	420.18115234375	-0.10205614566802979	-145.99176025390625	0.3953593969345093	0.0053941793739795685	0.05000000074505806	79.0	51.67414975166321
38	200.0	0.0	200.0	200.0	200.0	56.0122421875	14.755283481688856	75.18498	25.503683	19500	-2.4308478832244873	404.223388671875	-0.08823919296264648	-227.04624938964844	0.4175838828086853	0.004621822852641344	0.08800000697374344	79.0	52.922242164611816
39	179.0	21.0	200.0	158.0	179.0	61.64325	10.482171620184436	77.34914	36.766323	20000	-0.740727424621582	401.7381591796875	-0.13178277015686035	-212.63429260253906	0.3800337612628937	0.0029316688887774944	0.06200000271201134	79.0	54.10453152656555
40	177.5	22.5	200.0	155.0	177.5	57.7990625	15.36965303365694	77.29779	20.41326	20500	-1.6483334302902222	292.950927734375	-0.09615254402160645	-150.80694580078125	0.38627246022224426	0.008379396982491016	0.04400000348687172	79.0	55.31449818611145
41	200.0	0.0	200.0	200.0	200.0	61.264234375	15.572056302877922	80.8544	15.41123	21000	-1.0985748767852783	506.1404724121094	-0.06223893165588379	-293.1480712890625	0.3967195749282837	0.003808124689385295	0.052000001072883606	79.0	56.52270579338074
42	200.0	0.0	200.0	200.0	200.0	62.97791015625	14.610251110093898	79.49956	24.514927	21500	-0.6812613606452942	242.94741821289062	-0.06945878267288208	-57.87945556640625	0.37556031346321106	0.014195003546774387	0.08000000566244125	79.0	57.704193115234375
43	200.0	0.0	200.0	200.0	200.0	62.060984375	13.01117428405292	78.451004	37.567085	22000	-1.1072319746017456	317.51861572265625	-0.0681467056274414	-88.3172607421875	0.4044707119464874	0.01734461821615696	0.23200000822544098	5.0	58.6102831363678
44	200.0	0.0	200.0	200.0	200.0	53.501015625	22.2854927587433	77.625824	12.089195	22500	-2.0211668014526367	501.5127258300781	-0.08438992500305176	-221.36849975585938	0.413237988948822	-0.0007531846058554947	0.09800000488758087	79.0	59.76531457901001
45	200.0	0.0	200.0	200.0	200.0	47.6966875	11.781786791484558	71.79422	12.083544	23000	-4.769763469696045	412.607421875	-0.0727086067199707	-170.38412475585938	0.41659384965896606	0.00819086842238903	0.04800000041723251	79.0	60.91479778289795
46	200.0	0.0	200.0	200.0	200.0	64.59058984375	13.226598438374094	81.90045	29.511396	23500	0.25333717465400696	187.70840454101562	-0.034192636609077454	-141.27828979492188	0.42906251549720764	0.004134411923587322	0.052000001072883606	79.0	62.08216452598572
47	200.0	0.0	200.0	200.0	200.0	60.0943515625	20.712686329880054	83.129745	14.826128	24000	-1.1380536556243896	121.93855285644531	-0.029242396354675293	-49.640350341796875	0.4072292149066925	0.0168137289583683	0.16600000858306885	9.0	63.00689959526062
48	200.0	0.0	200.0	200.0	200.0	77.860078125	9.916783437687847	85.181946	44.193077	24500	4.3834943771362305	829.0980834960938	-0.13421869277954102	-390.68780517578125	0.3835265636444092	0.015094679780304432	0.15000000596046448	9.0	63.92251706123352
49	200.0	0.0	200.0	200.0	200.0	52.01248046875	20.54909517472728	75.34589	6.6747794	25000	-3.7176311016082764	458.2315673828125	-0.06857514381408691	-199.08511352539062	0.41148555278778076	-0.005571193993091583	0.04800000041723251	79.0	65.08204555511475
50	200.0	0.0	200.0	200.0	200.0	64.866390625	11.857997696702423	79.51528	27.582752	25500	-0.2755792438983917	216.85450744628906	-0.08977410197257996	-151.99505615234375	0.39422816038131714	0.015187207609415054	0.12600000202655792	14.0	66.05510807037354
51	200.0	0.0	200.0	200.0	200.0	67.546453125	14.100796187627138	81.25014	16.349834	26000	0.45983290672302246	318.5711975097656	-0.07177510857582092	-54.3267822265625	0.4058265686035156	0.009169861674308777	0.07600000500679016	79.0	67.24529242515564
52	200.0	0.0	200.0	200.0	200.0	63.7134453125	11.600217535675785	80.61513	24.37151	26500	-0.45807191729545593	408.7431945800781	-0.08863100409507751	-66.4178466796875	0.3884386718273163	0.01113700121641159	0.07400000095367432	79.0	68.40916395187378
53	200.0	0.0	200.0	200.0	200.0	60.69803125	9.137894143346157	75.58356	39.55264	27000	-1.7367279529571533	332.6373291015625	-0.09000790119171143	-188.63381958007812	0.4097547233104706	0.01719796098768711	0.24800001084804535	5.0	69.30555844306946
54	200.0	0.0	200.0	200.0	200.0	70.07990625	14.580945935535185	84.31959	31.819494	27500	1.467647671699524	560.7640991210938	-0.04331409931182861	-209.590576171875	0.4048556387424469	0.015539104118943214	0.1680000126361847	3.0	70.19877409934998
55	200.0	0.0	200.0	200.0	200.0	65.763703125	10.323725329913616	81.05451	42.231873	28000	-1.138282060623169	579.04150390625	-0.13983118534088135	-143.95510864257812	0.3920687437057495	0.007505055982619524	0.09400000423192978	79.0	71.35868549346924
56	200.0	0.0	200.0	200.0	200.0	65.927078125	8.79907665610432	77.88689	41.36505	28500	-0.3706914186477661	482.2378845214844	-0.10403242707252502	-110.41006469726562	0.3840627670288086	0.001015879912301898	0.09000000357627869	79.0	72.51486372947693
