Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossQ	Time
12	189.0	16.294170736800325	200.0	161.0	187.0	15.974980438172686	200.0	162.0	189.0	187.0	7199	49.362360026041664	3.451025238289703	52.978935	19.50192	0.12034849802652994	28.34348773956299
13	200.0	0.0	200.0	200.0	152.0	9.85900603509299	167.0	140.0	200.0	152.0	7799	52.11880859375	4.484428897759725	55.873486	18.327505	0.07982457478841146	30.583918571472168
14	192.66666666666666	6.59966341952198	200.0	184.0	188.2	12.93676920867779	200.0	171.0	192.66666666666666	188.2	8399	54.96245442708334	4.824508657787081	58.70798	16.95067	0.04868614196777344	32.963767290115356
15	184.66666666666666	13.57284896416026	200.0	167.0	155.8	14.316423622943073	179.0	142.0	184.66666666666666	155.8	8999	56.96276041666667	5.648282256395892	61.566444	17.711582	0.09634166081746419	35.28356719017029
16	142.5	5.678908345800274	150.0	134.0	165.6	10.248901903832186	183.0	152.0	142.5	165.6	9599	58.63298828125	6.441761584978781	63.924133	30.783825	0.11309066772460938	37.551868200302124
17	138.0	8.366600265340756	148.0	124.0	132.0	3.1622776601683795	137.0	127.0	138.0	132.0	10199	59.198541666666664	8.449093501055799	66.585205	28.82263	0.16719154357910157	39.66628098487854
18	111.0	28.48683906648823	131.0	62.0	162.4	12.800000572204576	182.0	144.0	111.0	162.4	10799	59.73859375	10.120360305262523	69.02391	25.305885	0.17707791646321613	42.316458225250244
19	189.0	11.789826122551595	200.0	172.0	158.2	73.15845655578718	200.0	12.0	189.0	158.2	11399	60.12805989583333	11.458264393732005	71.00771	21.256296	0.20115455627441406	44.491645097732544
20	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	11999	60.816640625	12.602719097315203	72.8822	16.385876	0.14974189758300782	46.822415351867676
21	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	12599	64.05250651041666	12.203755185392732	74.3715	12.103821	0.10742603302001953	49.60497975349426
22	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	13199	68.4237109375	10.618838899961395	75.74059	18.057047	0.017418940862019856	52.12424612045288
23	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	13799	73.54798177083333	7.661622264844873	77.41352	21.27976	0.005340717633565267	54.432077407836914
