Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	20.708333333333332	7.535909854638628	46.0	10.0	20.708333333333332	0.10433135223388672	0.12590575317375682	0.38648894	-0.21385595	500	6.08006477355957	174.92457580566406	0.0	-113.26351928710938	0.6824336051940918	-8.940697071579962e-10	2.2772300243377686
1	20.347826086956523	9.397542530981346	53.0	10.0	20.347826086956523	7.8392939453125	0.34162429794981947	8.1452465	6.2143073	1000	2.5995874404907227	90.50300598144531	0.0	-33.27993392944336	0.6836981773376465	-5.960464760645934e-11	3.4401867389678955
2	23.666666666666668	9.548539524443054	49.0	12.0	23.666666666666668	11.13709375	3.343747955606852	13.27169	-6.475947	1500	1.1850000619888306	61.23994064331055	0.0	-6.269153594970703	0.6838676929473877	1.2516976344301156e-09	4.607618570327759
3	23.19047619047619	12.136600059815136	59.0	9.0	23.19047619047619	11.677634765625	4.647180134568166	15.014616	-5.235338	2000	1.4234554767608643	64.20650482177734	0.0	-9.921089172363281	0.6858595013618469	5.960464760645934e-11	5.952469110488892
4	25.894736842105264	16.101306031532122	72.0	11.0	25.894736842105264	13.8097802734375	4.8772707051434	17.552984	-3.2503521	2500	1.1957489252090454	113.33320617675781	0.0	-8.175910949707031	0.6858394742012024	-2.6226045779509377e-09	6.87145471572876
5	26.263157894736842	18.9482447371365	89.0	10.0	26.263157894736842	14.9347333984375	5.893503441290248	19.647467	-1.4012301	3000	1.0229064226150513	130.15122985839844	0.0	-25.806488037109375	0.6887495517730713	-8.940697071579962e-10	7.759080410003662
6	22.75	10.362794024779225	49.0	10.0	22.75	18.046703125	7.72697234125372	24.386574	-1.405654	3500	-1.6716601848602295	90.2317886352539	0.0	-31.32799530029297	0.6862521171569824	3.457069519541278e-09	8.666723251342773
7	23.95	15.602804548081252	67.0	9.0	23.95	12.5093193359375	6.024031950238976	20.530544	-0.25816548	4000	1.499622106552124	101.87702178955078	0.0	-18.092811584472656	0.6869412660598755	1.370906943520822e-09	9.565720558166504
8	27.61111111111111	15.993536597345347	69.0	10.0	27.61111111111111	16.192970703125	5.785024443552508	22.221128	1.4880618	4500	0.208044171333313	106.42547607421875	0.0	-23.86939239501953	0.6859080791473389	6.556511444877344e-10	10.523672819137573
9	26.61111111111111	16.08359728977053	77.0	8.0	26.61111111111111	16.29292578125	6.252927127054177	22.485785	0.82681286	5000	-0.06302934885025024	102.47026824951172	0.0	-15.955513000488281	0.6857236623764038	-4.768371808516747e-10	11.388887643814087
10	24.2	11.088732910418294	47.0	9.0	24.2	15.68984375	6.75234768201031	23.2764	1.2401867	5500	-0.9522310495376587	46.71234893798828	0.0	-7.633964538574219	0.685006856918335	9.536743617033494e-10	12.306462287902832
11	24.05	12.423666340962418	68.0	12.0	24.05	14.485271484375	6.049635190447438	21.336016	2.2842476	6000	-0.14191745221614838	54.07144546508789	0.0	-2.9031143188476562	0.6858209371566772	-8.344650526126429e-10	13.216042041778564
12	26.157894736842106	12.105949749014238	58.0	10.0	26.157894736842106	14.56362890625	6.8001663008157385	22.256495	2.2730525	6500	-0.03222426027059555	47.867942810058594	0.0	-2.3159523010253906	0.6849727630615234	-1.907348723406699e-09	14.128337144851685
13	25.473684210526315	13.16441889549575	58.0	10.0	25.473684210526315	13.1394541015625	6.781110309621131	23.390789	1.7470309	7000	0.9137226939201355	55.039573669433594	0.0	-5.7787322998046875	0.6833804249763489	-8.940697071579962e-10	15.069366693496704
14	26.555555555555557	13.043611326659969	56.0	12.0	26.555555555555557	15.361890625	7.011263817066078	24.147356	1.8327936	7500	-0.27457094192504883	54.5435676574707	0.0	-7.7345733642578125	0.6836045384407043	-1.1920929798847624e-09	15.985915184020996
15	26.38888888888889	16.776765255273602	79.0	11.0	26.38888888888889	15.002046875	7.401541752398618	23.351944	1.1793534	8000	0.21751564741134644	102.99839782714844	0.0	-23.891281127929688	0.6820082664489746	2.6822091214739885e-09	16.859233617782593
16	34.75	16.62390347261036	65.0	11.0	34.75	17.37990234375	7.4791245936606785	26.002266	1.3376783	8500	2.3812050819396973	192.68287658691406	0.0	-56.77735900878906	0.684257984161377	5.960464899423812e-10	17.7434344291687
17	25.842105263157894	17.771245798209947	89.0	10.0	25.842105263157894	19.779783203125	10.166032596347506	29.973433	0.8162555	9000	-2.011810302734375	118.62389373779297	0.0	-28.881011962890625	0.6789328455924988	5.364418353970279e-10	18.7706880569458
18	23.05	8.046582974070034	40.0	11.0	23.05	15.5756640625	8.63432602682456	29.97385	2.3725705	9500	-1.6803078651428223	59.720455169677734	0.0	-29.80742835998535	0.6785717606544495	-7.748603980672897e-10	19.679858922958374
19	26.666666666666668	11.69995251652283	63.0	14.0	26.666666666666668	13.9137705078125	5.610937630534669	21.008266	2.2136006	10000	0.3049245774745941	50.136749267578125	0.0	-6.269145965576172	0.6786866188049316	-9.536743617033494e-10	20.610485553741455
20	30.0	14.409198450989562	65.0	11.0	30.0	15.249728515625	6.747524430300345	25.184416	1.020942	10500	0.6622349619865417	60.10025405883789	0.0	-17.482803344726562	0.6784425377845764	-3.6358835941996404e-09	21.518566370010376
