Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
50	54.2	26.708801144823966	125.0	30.0	54.2	27.385065104166667	12.586438634498641	41.05635	1.7060547	30600	-0.30770400166511536	131.90646362304688	0.0	-16.880393981933594	0.622139036655426	2.2351742678949904e-09	83.14350962638855
51	42.0	18.818683725033935	70.0	16.0	42.0	25.8554345703125	13.38186593631471	41.319714	-0.3698779	31200	-2.197892665863037	113.17739868164062	0.0	-42.29016876220703	0.6305978894233704	1.390775050680304e-09	84.82753014564514
52	52.5	23.384824138744342	87.0	16.0	52.5	23.092716471354166	9.805123288788026	35.34779	1.1007955	31800	1.2967238426208496	122.6351089477539	0.0	-39.72216033935547	0.6302539706230164	-1.043081288010228e-09	86.4698657989502
53	42.214285714285715	11.809068246190805	68.0	19.0	42.214285714285715	23.520686848958334	12.134501217259269	42.946114	3.0517533	32400	-1.5277655124664307	65.49040222167969	0.0	-25.32339859008789	0.6332871913909912	9.934107703113426e-11	88.06460285186768
54	46.666666666666664	14.23805566093581	67.0	25.0	46.666666666666664	22.205597330729166	10.273944656366577	38.548313	1.171906	33000	0.18129920959472656	54.94252014160156	0.0	-5.977771759033203	0.6310732364654541	2.98023217215615e-10	89.67381358146667
55	48.5	19.345542122153102	84.0	24.0	48.5	23.99432291666667	10.861765174608284	37.912502	0.9881417	33600	-0.10870809108018875	74.3800277709961	0.0	-9.506523132324219	0.6252697110176086	2.4835269951672956e-10	91.24960231781006
56	52.18181818181818	18.551246540985645	89.0	27.0	52.18181818181818	22.811279296875	11.548215275169868	37.092506	0.52070737	34200	0.8159796595573425	82.08098602294922	0.0	-21.595726013183594	0.6263124942779541	1.291433959771382e-09	92.82638812065125
57	47.0	20.203135070247555	101.0	20.0	47.0	27.580247395833332	12.131924569086308	40.719864	0.5859134	34800	-2.010327100753784	107.39257049560547	0.0	-33.469215393066406	0.6179694533348083	1.0927518889758403e-09	94.41664814949036
58	46.15384615384615	26.49483604666055	102.0	13.0	46.15384615384615	18.2607177734375	9.992976700329754	38.24361	0.6807243	35400	2.0612146854400635	221.68243408203125	0.0	-97.91016387939453	0.6136170625686646	9.934107703113426e-11	96.04391241073608
59	71.625	21.48218738862502	94.0	34.0	71.625	20.8163330078125	10.587879395996474	37.841324	-0.03665036	36000	3.4288461208343506	175.04708862304688	0.0	-121.46414184570312	0.6268637180328369	-6.95387525340152e-10	97.64064407348633
60	56.22222222222222	27.478387774847	122.0	25.0	56.22222222222222	34.184765625	13.42960523898599	48.68112	1.5845879	36600	-0.4938599169254303	156.9196319580078	0.0	-39.342987060546875	0.6278797388076782	-8.443991617035351e-10	99.2787778377533
61	46.90909090909091	16.78448671066902	75.0	21.0	46.90909090909091	33.84458333333333	16.72600271035093	53.438988	-0.013219416	37200	-2.6814072132110596	183.2178192138672	0.0	-57.330810546875	0.6245933175086975	-1.7881394143159923e-09	100.94782710075378
62	59.8	27.069539355842387	124.0	24.0	59.8	28.85272135416667	14.390421528601355	48.898117	-0.11753303	37800	-0.5123965740203857	182.20758056640625	0.0	-63.67784118652344	0.6242330074310303	8.443991617035351e-10	102.76197814941406
63	52.54545454545455	24.295020117007425	90.0	17.0	52.54545454545455	25.104104817708333	13.487972072368775	45.680824	0.8205053	38400	-0.18293973803520203	83.38713836669922	0.0	-13.960441589355469	0.6189664602279663	-8.443991617035351e-10	104.50002431869507
64	53.72727272727273	23.825466971718612	107.0	15.0	53.72727272727273	26.88478515625	13.327926800988216	44.180798	0.82667637	39000	-0.2964462637901306	74.90716552734375	0.0	-13.623764038085938	0.6299574375152588	-1.490116086078075e-10	106.21101355552673
65	51.81818181818182	22.12698112438697	93.0	26.0	51.81818181818182	23.254775390625	14.036355325843434	43.653423	1.9394829	39600	0.24765589833259583	96.21754455566406	0.0	-32.96577835083008	0.6178643107414246	2.0364920860771463e-09	107.87356948852539
66	68.375	24.81903251539028	115.0	39.0	68.375	24.475345052083334	12.399158867640983	42.868237	2.4254682	40200	2.5471231937408447	191.23211669921875	0.0	-99.8992691040039	0.6293607354164124	2.6822091214739885e-09	109.61591291427612
67	65.55555555555556	29.635229934971164	121.0	25.0	65.55555555555556	34.51370442708333	15.509916182881195	49.791344	0.75941586	40800	-1.3308354616165161	143.06460571289062	0.0	-33.946388244628906	0.6219789981842041	1.6887983234070703e-09	111.3034315109253
68	41.92857142857143	14.978386120715744	78.0	22.0	41.92857142857143	25.738154296875	14.385242727647432	46.74186	2.0816445	41400	-2.410412549972534	111.73914337158203	0.0	-58.21706771850586	0.6123653054237366	-2.38418573772492e-09	112.97058296203613
69	70.57142857142857	30.042147430066006	119.0	35.0	70.57142857142857	24.694147135416667	9.887269540087058	36.37864	1.9653457	42000	3.1237266063690186	261.4786376953125	0.0	-147.10194396972656	0.6247601509094238	-1.4901161415892261e-09	114.85209918022156
70	49.916666666666664	14.419075178523283	81.0	30.0	49.916666666666664	27.935091145833333	17.27950827570044	49.57685	0.97488326	42600	-2.50064754486084	131.0277099609375	0.0	-90.72494506835938	0.6213923096656799	2.6325386315306787e-09	116.59348011016846
71	69.625	25.617071944310887	117.0	32.0	69.625	25.429150390625	12.919807749795144	41.14752	1.8353823	43200	2.215454578399658	186.2096405029297	0.0	-93.90230560302734	0.6138187050819397	-1.9868215406226852e-10	118.33935832977295
72	48.54545454545455	18.4063416420006	85.0	17.0	48.54545454545455	32.34083984375	14.490727099597176	48.62309	2.3923433	43800	-3.41999888420105	160.9929962158203	0.0	-98.50770568847656	0.6022029519081116	-4.967053851556713e-11	120.07777285575867
73	64.88888888888889	19.214834176504244	93.0	43.0	64.88888888888889	22.66193359375	11.325543815125759	43.06756	1.5557337	44400	2.2328031063079834	150.91014099121094	0.0	-70.26775360107422	0.6209595799446106	4.967053990334591e-10	121.81566190719604
74	57.77777777777778	27.6758130746014	105.0	21.0	57.77777777777778	31.97404296875	12.573716489334673	45.54551	3.472855	45000	-0.5322425961494446	105.89537048339844	0.0	-16.467269897460938	0.6188215017318726	-1.5894572324981482e-09	123.68617677688599
75	48.166666666666664	18.71645219271782	91.0	25.0	48.166666666666664	26.3316455078125	15.162929370122823	47.642044	2.5770044	45600	-1.6449997425079346	134.71775817871094	0.0	-60.84912109375	0.6157653331756592	3.1292439750529866e-09	125.4873640537262
76	54.36363636363637	13.425029311722064	73.0	29.0	54.36363636363637	23.889755859375	11.1406923501938	36.209717	2.6734529	46200	0.1634356677532196	52.90969467163086	0.0	-19.996997833251953	0.6162799000740051	-2.582867919542764e-09	127.23123455047607
77	57.3	26.40473368427525	97.0	15.0	57.3	27.483619791666666	11.602055650293185	40.951015	3.0597982	46800	-0.07359237968921661	111.65338897705078	0.0	-8.949958801269531	0.598926842212677	-1.8378099042593021e-09	129.0383472442627
78	59.5	29.483045975611137	123.0	28.0	59.5	26.878277994791667	12.157919229868243	43.470825	1.0617003	47400	0.17981475591659546	151.40701293945312	0.0	-83.5228042602539	0.6081756949424744	-1.9371511061905267e-09	130.85252118110657
79	71.875	17.821598553440708	105.0	43.0	71.875	28.170029296875	15.866149107455154	50.042145	0.57180786	48000	1.1938797235488892	108.0083999633789	0.0	-53.458953857421875	0.622530460357666	1.9868215406226852e-10	132.49215960502625
80	57.9	28.13343189577793	107.0	18.0	57.9	33.99421875	13.209638309614435	48.350067	1.3697107	48600	-2.302675485610962	144.89486694335938	0.0	-44.56938171386719	0.5941053628921509	-2.2351742678949904e-09	134.1258180141449
81	48.583333333333336	21.822994356464736	90.0	16.0	48.583333333333336	22.362843424479166	14.399825031489097	46.063133	1.139101	49200	-0.029374796897172928	95.088623046875	0.0	-35.209407806396484	0.597380518913269	8.443991617035351e-10	135.7664544582367
82	69.75	28.529589902415353	126.0	28.0	69.75	28.06154947916667	12.06879153712859	44.176704	1.2536073	49800	1.2862542867660522	122.58353424072266	0.0	-49.557395935058594	0.6119919419288635	2.1855037779516806e-09	137.3751540184021
83	74.5	38.28511460084715	143.0	25.0	74.5	32.46932291666667	14.90748553579711	50.12661	0.9586518	50400	0.15901967883110046	244.96859741210938	0.0	-69.50434875488281	0.6032599210739136	-4.470348535789981e-10	138.98385381698608
84	50.0	15.195693169746844	75.0	28.0	50.0	29.706204427083332	15.795022455666215	49.88379	0.87336004	51000	-2.2394728660583496	124.39531707763672	0.0	-43.108009338378906	0.6057384610176086	-7.947286162490741e-10	140.5422191619873
85	58.6	24.920673952250468	112.0	33.0	58.6	24.168665364583333	12.539388981990577	44.540447	1.4583623	51600	0.8575571179389954	111.42874908447266	0.0	-36.32184600830078	0.6076366305351257	2.6325386315306787e-09	142.12004327774048
