Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossQ	Time
32	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	19199	65.41557942708333	20.98662272337627	88.92586	7.2513237	0.06956935882568359	171.28625679016113
33	159.75	69.71504500464731	200.0	39.0	200.0	0.0	200.0	200.0	159.75	200.0	19799	69.86841796875	18.63724499601984	89.57147	20.638031	0.06460422515869141	176.74486446380615
34	18.210526315789473	20.382084758724808	128.0	9.0	11.2	0.748331502842806	12.0	10.0	18.210526315789473	11.2	20399	77.1658984375	15.832483255688814	97.73814	26.06623	0.6589519246419271	181.2210693359375
35	27.904761904761905	29.16440148516844	100.0	9.0	75.8	3.249615220987349	82.0	73.0	27.904761904761905	75.8	20999	84.1952734375	11.871592164525925	97.84242	41.97188	2.6199055989583333	186.0866117477417
36	81.14285714285714	6.5993197400164645	95.0	73.0	97.0	8.555699854482976	108.0	85.0	81.14285714285714	97.0	21599	90.3310546875	5.881501832192465	97.69923	47.397846	2.5491070556640625	191.06895232200623
37	86.0	8.194074514114277	98.0	72.0	93.4	6.77052453222099	103.0	82.0	86.0	93.4	22199	92.80748046875	4.567094754018959	97.92058	56.075638	2.512092488606771	196.00796723365784
38	101.0	14.294521094927712	122.0	80.0	107.6	8.23650426099606	119.0	99.0	101.0	107.6	22799	93.77671223958333	5.3657369309816145	98.52047	54.205864	1.2861907958984375	201.01450657844543
39	111.0	4.147288270665544	115.0	104.0	107.4	7.199999745686845	120.0	98.0	111.0	107.4	23399	91.36275390625	9.899727084832524	98.922424	34.277218	0.7080301411946615	206.03757524490356
40	113.66666666666667	9.140872615057797	123.0	98.0	135.4	19.734233966241888	166.0	114.0	113.66666666666667	135.4	23999	86.47280598958334	16.7955475250635	98.645195	2.582017	0.4960833231608073	211.34947752952576
41	117.4	18.08424769373715	153.0	104.0	107.4	3.4409300181271396	112.0	104.0	117.4	107.4	24599	80.13846354166667	23.493714806659813	98.47062	0.5709614	0.20264918009440105	216.73679733276367
42	93.83333333333333	34.9638717925971	115.0	16.0	124.0	7.563068160475615	137.0	114.0	93.83333333333333	124.0	25199	73.06397786458334	29.062256271379436	98.659935	0.57129824	0.11504112243652344	221.91448831558228
43	116.2	6.968500380899305	129.0	110.0	124.6	11.447269990455148	144.0	108.0	116.2	124.6	25799	67.71979166666667	31.857079930004048	98.95095	0.8116452	0.05828128814697266	227.11346578598022
