Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossQ	Time
1	21.346153846153847	8.757161389455007	43.0	11.0	26.4	7.059744778523557	36.0	17.0	21.346153846153847	26.4	599	2.4977886962890623	1.1025091510834077	4.8001027	0.027290136	0.06969643592834472	3.6668572425842285
2	42.06666666666667	29.965459716841767	116.0	15.0	49.8	34.17250299491537	105.0	22.0	42.06666666666667	49.8	1199	7.15487548828125	1.7060956985327884	11.141444	2.7312183	0.1954974619547526	7.634183645248413
3	91.0	27.371518043396865	121.0	43.0	165.2	30.609801713462634	200.0	124.0	91.0	165.2	1799	12.589563802083333	2.01278920751285	17.34915	2.1881406	0.2575745646158854	12.695987701416016
4	155.25	16.315253599009733	177.0	139.0	149.8	8.084553399051142	165.0	143.0	155.25	149.8	2399	18.280323893229166	2.149318569337733	22.697235	4.137939	0.316119130452474	17.933904886245728
5	145.8	14.524462460470783	171.0	126.0	153.6	15.422061802313431	180.0	139.0	145.8	153.6	2999	23.487135416666668	1.8511647999398806	27.095121	8.036186	0.23103912353515624	23.160800218582153
6	168.66666666666666	20.072091951899804	192.0	143.0	158.2	21.254646780542483	200.0	144.0	168.66666666666666	158.2	3599	27.787027994791668	2.9983593332698217	31.442305	1.7420104	0.1680458704630534	28.519875288009644
7	123.0	24.795160818191924	147.0	76.0	181.2	18.345571273513468	200.0	153.0	123.0	181.2	4199	31.958079427083334	3.463045468842538	35.632927	3.3306198	0.20005360921223958	33.94791865348816
8	171.75	16.452583383772897	192.0	147.0	166.4	19.314243196003694	195.0	142.0	171.75	166.4	4799	35.321666666666665	4.607263464097117	39.705227	4.0006776	0.22121821085611978	40.040467977523804
9	184.66666666666666	16.977108371535305	200.0	161.0	152.2	9.217374765007321	166.0	138.0	184.66666666666666	152.2	5399	38.408232421875	5.905726938919826	43.390324	4.153323	0.1671422322591146	45.09595561027527
10	125.0	82.89270172940438	200.0	24.0	200.0	0.0	200.0	200.0	125.0	200.0	5999	42.20683268229167	5.486490273465663	46.834923	5.8759904	0.20894112904866535	50.74015283584595
11	142.0	82.02438661763951	200.0	26.0	200.0	0.0	200.0	200.0	142.0	200.0	6599	45.15357421875	5.400722728448789	50.17953	8.70333	0.20512152353922525	56.77918815612793
12	198.75	2.165063509461097	200.0	195.0	200.0	0.0	200.0	200.0	198.75	200.0	7199	49.3533203125	2.8715003609466367	53.465744	12.341564	0.16310577392578124	62.64253902435303
13	200.0	0.0	200.0	200.0	196.4	3.00665930104957	200.0	193.0	200.0	196.4	7799	52.36097005208333	2.6437036725156844	56.363873	35.794476	0.13760888417561848	68.3106997013092
14	197.66666666666666	1.6996732023694148	200.0	196.0	168.0	5.656854249492381	173.0	157.0	197.66666666666666	168.0	8399	55.842265625	2.0309240523737997	59.25164	38.95679	0.055055764516194663	73.97128701210022
15	180.33333333333334	14.704496897340835	198.0	162.0	169.4	2.576819774952818	173.0	167.0	180.33333333333334	169.4	8999	58.401302083333334	2.7603457144969483	61.66761	41.596203	0.10804726918538411	79.39414238929749
16	177.33333333333334	23.471022900922428	200.0	145.0	200.0	0.0	200.0	200.0	177.33333333333334	200.0	9599	60.369388020833334	3.796995454193574	63.857113	39.991936	0.11071876525878906	85.02610945701599
17	188.33333333333334	16.49915781665398	200.0	165.0	200.0	0.0	200.0	200.0	188.33333333333334	200.0	10199	62.07232421875	4.643779791851497	65.96642	40.45626	0.1784771474202474	90.22779822349548
18	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	10799	63.75978515625	4.68986433428072	68.099174	40.764988	0.11587267557779948	95.87956857681274
