Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
66	174.0	20.46134567096374	200.0	150.0	174.0	57.778671875	22.196729301108004	78.77323	-3.554263	40200	-0.4701964855194092	440.624755859375	-0.0517120361328125	-350.5531005859375	0.4963254928588867	-0.0007917024195194244	0.05666666850447655	79.0	122.8075966835022
67	190.33333333333334	13.670731350976542	200.0	171.0	190.33333333333334	56.78967447916666	19.682502011092662	78.931	15.0653305	40800	-0.9015743136405945	281.62005615234375	-0.08013796806335449	-137.13760375976562	0.49672171473503113	0.0014126601163297892	0.054999999701976776	79.0	124.71651458740234
68	197.33333333333334	3.7712360539366556	200.0	192.0	197.33333333333334	52.693157552083335	18.152007895133806	78.347435	8.3307905	41400	-1.9965425729751587	144.52880859375	-0.04310476779937744	-86.39421844482422	0.49695223569869995	0.005687993485480547	0.054999999701976776	79.0	126.65785765647888
69	200.0	0.0	200.0	200.0	200.0	61.227122395833334	18.90053529334553	80.74709	13.55038	42000	-0.6952926516532898	460.40216064453125	-0.13926005363464355	-242.39833068847656	0.510597288608551	0.002126578241586685	0.04333333298563957	79.0	128.63553524017334
70	200.0	0.0	200.0	200.0	200.0	64.1201953125	12.392625285157836	81.23406	35.55489	42600	-0.6182675957679749	343.0140686035156	-0.08799457550048828	-126.15745544433594	0.5090075135231018	0.005014513153582811	0.0416666679084301	79.0	130.48957896232605
71	200.0	0.0	200.0	200.0	200.0	56.84645833333333	14.672887234340305	81.61155	28.14742	43200	-3.38126802444458	659.88232421875	-0.13627886772155762	-325.4659729003906	0.5144111514091492	-0.004678863566368818	0.05833333358168602	79.0	132.39499616622925
72	200.0	0.0	200.0	200.0	200.0	67.66899739583333	14.056439897931718	86.62058	42.887146	43800	-0.28493061661720276	276.900634765625	-0.11709931492805481	-81.16934204101562	0.48689720034599304	0.0026538814418017864	0.0650000050663948	79.0	134.33133172988892
73	200.0	0.0	200.0	200.0	200.0	75.59622395833334	16.360786611335858	89.47393	40.33452	44400	3.3042657375335693	664.2545776367188	-0.03117537498474121	-335.9703369140625	0.4846997559070587	0.00017990212654694915	0.015000000596046448	79.0	136.23039531707764
74	200.0	0.0	200.0	200.0	200.0	49.26306640625	10.77036588282868	76.81583	41.334446	45000	-5.659073352813721	585.2796020507812	-0.05485677719116211	-283.43060302734375	0.5083389282226562	-0.0025148114655166864	0.04333333298563957	79.0	138.29538750648499
75	200.0	0.0	200.0	200.0	200.0	70.75563802083333	15.223253525993274	88.29054	48.104736	45600	0.13752426207065582	510.8923645019531	-0.08853770047426224	-38.9805908203125	0.5019245743751526	0.0015738258371129632	0.08666666597127914	79.0	140.17538356781006
76	200.0	0.0	200.0	200.0	200.0	61.44930989583333	14.672759890780602	83.31908	46.70877	46200	-2.3427743911743164	473.96075439453125	-0.06772422790527344	-109.3614501953125	0.5038698315620422	0.005037086550146341	0.05833333358168602	79.0	142.0434672832489
77	200.0	0.0	200.0	200.0	200.0	81.3125	7.8515839033704955	88.9387	60.09785	46800	2.748934745788574	706.7608642578125	-0.04224801063537598	-304.2269592285156	0.5089426040649414	0.015399214811623096	0.15000000596046448	9.0	143.6137843132019
78	200.0	0.0	200.0	200.0	200.0	66.71416666666667	15.439977871314023	86.74084	43.699345	47400	0.6135404706001282	256.5871276855469	-0.052534401416778564	-49.717559814453125	0.506673276424408	0.015401624143123627	0.19833333790302277	5.0	145.1696264743805
79	200.0	0.0	200.0	200.0	200.0	50.391474609375	15.740180470693467	84.266815	27.19589	48000	-3.717874526977539	379.45184326171875	0.016428232192993164	-228.04481506347656	0.5324185490608215	0.016394732519984245	0.14000000059604645	4.0	146.65917444229126
80	177.0	1.632993161855452	179.0	175.0	177.0	61.71972005208333	19.784344478863417	90.217155	28.338316	48600	1.930586814880371	72.05799102783203	-0.03144550323486328	-60.55072021484375	0.5212427973747253	-0.0011343987425789237	0.08833333849906921	79.0	148.54967212677002
81	190.66666666666666	6.649978859468669	200.0	185.0	190.66666666666666	59.022389322916666	22.33613477454563	85.53769	6.9764338	49200	0.30241721868515015	18.37335777282715	-0.030540794134140015	-13.517931938171387	0.5306515693664551	0.004567925818264484	0.05833333358168602	79.0	150.4047131538391
82	200.0	0.0	200.0	200.0	200.0	60.60128255208333	17.25103710650464	87.66073	19.817678	49800	-0.3197972774505615	100.09671020507812	-0.041843414306640625	-41.20433807373047	0.510576069355011	0.005558146629482508	0.07333333790302277	79.0	152.1996865272522
83	190.0	9.092121131323903	200.0	178.0	190.0	67.08813151041667	23.971614072690222	88.98861	7.5056763	50400	2.7631263732910156	321.24853515625	-0.04245400428771973	-156.24703979492188	0.5289430618286133	0.0075719221495091915	0.06333333253860474	79.0	154.10971450805664
84	197.0	4.242640687119285	200.0	191.0	197.0	55.539798177083334	18.276563145642747	78.70343	5.837219	51000	-1.0294189453125	150.15170288085938	-0.06344854831695557	-82.14154815673828	0.5192775726318359	0.006157831288874149	0.06000000238418579	79.0	156.06270027160645
85	194.66666666666666	7.542472107873311	200.0	184.0	194.66666666666666	66.73736979166667	17.917697402521714	83.716545	8.035937	51600	2.377775192260742	207.77688598632812	-0.06599974632263184	-157.27182006835938	0.5021086931228638	0.015396214090287685	0.09333333373069763	5.0	157.67040300369263
86	200.0	0.0	200.0	200.0	200.0	53.18493489583334	17.333425230124984	79.375046	16.673086	52200	-3.461446523666382	252.31057739257812	-0.04474043846130371	-168.6153564453125	0.5135688185691833	0.008980131708085537	0.08833333849906921	79.0	159.57232022285461
87	196.33333333333334	5.185449646962005	200.0	189.0	196.33333333333334	65.92436197916666	24.744801642634627	87.19071	9.929881	52800	2.4717366695404053	320.6952819824219	-0.06963658332824707	-192.4673614501953	0.4810263216495514	0.007497525308281183	0.06333333253860474	79.0	161.4106993675232
88	200.0	0.0	200.0	200.0	200.0	58.4213671875	17.497748367051877	81.80666	12.209068	53400	-2.1216211318969727	164.3668975830078	-0.020136356353759766	-113.53141784667969	0.4879685640335083	0.004605958703905344	0.08166667073965073	79.0	163.39539527893066
89	200.0	0.0	200.0	200.0	200.0	67.48809895833334	16.025496449668363	84.58007	35.07207	54000	1.0629562139511108	170.9626007080078	-0.06326287984848022	-95.71080017089844	0.4851047396659851	0.0010817176662385464	0.03500000014901161	79.0	165.30223727226257
90	200.0	0.0	200.0	200.0	200.0	62.98783203125	18.755581808046728	83.84192	30.05363	54600	-0.23419588804244995	116.41925811767578	-0.031045764684677124	-51.41736602783203	0.4924345016479492	0.006101509090512991	0.05000000074505806	79.0	167.26598930358887
91	200.0	0.0	200.0	200.0	200.0	75.95761067708334	13.374521993015925	85.51046	26.83023	55200	1.7291498184204102	475.6825256347656	-0.10020136833190918	-298.27642822265625	0.4860607087612152	0.006034597754478455	0.030000001192092896	79.0	169.15651178359985
92	200.0	0.0	200.0	200.0	200.0	65.38627604166666	14.347697804584074	83.73098	32.373486	55800	-1.0859724283218384	768.0509643554688	-0.09932160377502441	-329.0323181152344	0.48571330308914185	0.010859217494726181	0.0533333346247673	79.0	170.99561667442322
93	200.0	0.0	200.0	200.0	200.0	56.87748697916667	17.167523997604704	74.78303	18.63829	56400	-3.392550468444824	150.12142944335938	-0.04539179801940918	-108.1196060180664	0.508463978767395	0.0006487470236606896	0.028333334252238274	79.0	172.87081623077393
94	200.0	0.0	200.0	200.0	200.0	68.71087890625	16.21007595602192	81.27751	24.83462	57000	-0.4208657443523407	197.3334197998047	-0.012537986040115356	-135.59576416015625	0.5035627484321594	0.002206638688221574	0.01666666753590107	79.0	174.96872067451477
95	200.0	0.0	200.0	200.0	200.0	67.68536458333334	19.550112558286376	83.44385	18.329239	57600	0.6491972804069519	127.12783813476562	-0.028613150119781494	-62.082969665527344	0.5101813673973083	0.01551799476146698	0.02500000037252903	8.0	176.55352640151978
96	190.0	10.198039027185569	200.0	176.0	190.0	36.41912760416667	30.43317816681875	82.31464	5.234478	58200	-6.47164249420166	808.914794921875	-0.15108633041381836	-719.4508056640625	0.5347529053688049	-0.0001682690781308338	0.07000000029802322	79.0	178.41705751419067
97	200.0	0.0	200.0	200.0	200.0	59.90297526041667	21.655006878702824	83.599754	14.419952	58800	-0.22097492218017578	47.204368591308594	-0.023738518357276917	-14.805694580078125	0.5175827145576477	0.009829931892454624	0.0650000050663948	79.0	180.22624135017395
98	200.0	0.0	200.0	200.0	200.0	62.6784765625	20.7228995970239	83.77984	6.3193717	59400	0.29439061880111694	24.924863815307617	-0.02805197238922119	-12.076334953308105	0.4752691388130188	0.00808708369731903	0.04500000178813934	79.0	182.07235622406006
99	200.0	0.0	200.0	200.0	200.0	57.66098958333333	24.161720758257264	83.66707	1.3331982	60000	-0.1955452412366867	184.29925537109375	-0.04551525413990021	-141.8988037109375	0.4679504930973053	0.017967263236641884	0.19833333790302277	8.0	183.5484116077423
100	188.33333333333334	12.498889110793257	200.0	171.0	188.33333333333334	58.55161458333333	28.455171249411475	83.79723	3.5006452	60600	0.12460093200206757	503.4013671875	-0.08966562896966934	-297.0302734375	0.46569254994392395	-0.002162494231015444	0.06666667014360428	79.0	185.42441582679749
101	179.33333333333334	16.006943149892994	200.0	161.0	179.33333333333334	52.99874348958333	21.38093241262722	75.41739	10.283175	61200	-2.0166995525360107	38.58671188354492	-0.019818544387817383	-34.02989196777344	0.4706297516822815	-0.003957023378461599	0.028333334252238274	79.0	187.36075043678284
102	189.0	15.556349186104045	200.0	167.0	189.0	61.25882161458333	20.478393084745036	82.97217	8.446442	61800	1.0572115182876587	84.938232421875	-0.043612003326416016	-40.105587005615234	0.477568119764328	0.011128449812531471	0.05166666954755783	79.0	189.2945990562439
