Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossQ	Time
1	17.352941176470587	6.135156094921571	32.0	9.0	9.8	0.39999998807907083	10.0	9.0	17.352941176470587	9.8	599	2.8683831787109373	1.3592202004173777	5.995099	-0.26758265	0.2223695182800293	3.8736917972564697
2	24.625	8.882625831738421	60.0	14.0	29.4	3.9293762690495204	36.0	25.0	24.625	29.4	1199	8.270126953125	1.924667263586315	13.265835	2.3104587	0.3745294443766276	7.893064975738525
3	62.25	47.05515380912063	145.0	16.0	113.4	14.305243452467876	136.0	92.0	62.25	113.4	1799	14.004384765625	2.0753421608581597	19.769958	3.195599	0.5077934773763021	12.73224425315857
4	133.6	11.464728092474544	145.0	112.0	167.4	32.159602594909344	200.0	124.0	133.6	167.4	2399	19.882184244791667	2.388986877482011	24.967403	3.9101892	0.5886623636881511	18.018654823303223
5	122.4	41.788037032893754	186.0	78.0	152.8	12.172099143475366	176.0	144.0	122.4	152.8	2999	25.490159505208332	2.6624767702429506	32.100815	0.69235903	0.6944894917805989	22.53013324737549
6	156.66666666666666	31.710495128617644	200.0	125.0	193.4	8.569714256695274	200.0	179.0	156.66666666666666	193.4	3599	30.774029947916667	2.638137388425465	37.410027	0.9057392	0.7413430277506511	28.03465247154236
7	194.33333333333334	6.649978859468669	200.0	185.0	164.4	14.636939237230406	193.0	154.0	194.33333333333334	164.4	4199	35.25789713541667	2.682899405261032	41.566643	-0.72380114	0.7625673929850261	34.1855628490448
8	151.2	29.41700122271983	200.0	113.0	111.0	6.723094525588644	121.0	103.0	151.2	111.0	4799	40.04033528645834	2.5539849951534075	48.443516	1.7384628	0.7751373291015625	38.75474309921265
9	167.66666666666666	16.977108371535305	183.0	144.0	195.4	9.20000013268512	200.0	177.0	167.66666666666666	195.4	5399	44.89901041666667	3.0083569582982777	57.120625	-3.3849082	0.8121946207682291	44.08859729766846
10	163.75	15.658464164789597	184.0	141.0	111.6	3.200000023841858	116.0	109.0	163.75	111.6	5999	49.876181640625	3.471386362066254	61.007347	-1.1861609	0.870960693359375	48.99559545516968
11	138.5	6.98212002188447	150.0	132.0	172.6	17.08332491742679	200.0	152.0	138.5	172.6	6599	54.035305989583335	3.616671691984796	67.2192	-2.1654885	0.9318778483072917	55.4938805103302
12	148.25	11.431863365173676	167.0	139.0	33.2	37.42405721716647	108.0	13.0	148.25	33.2	7199	58.01501953125	4.541095266998737	71.21144	-0.7480505	0.9959308878580729	60.3006055355072
13	120.8	7.2773619917243195	131.0	111.0	182.6	13.573503690698518	200.0	163.0	120.8	182.6	7799	61.4578515625	4.932706335965582	76.22187	-12.79688	0.9943907674153646	68.36505246162415
14	144.2	28.059936025686607	200.0	125.0	138.4	6.019966726623033	150.0	133.0	144.2	138.4	8399	64.2415625	5.52008790171935	78.41226	-9.228283	1.023815205891927	73.90125560760498
15	136.75	11.94518731540029	148.0	117.0	110.2	4.308131739451877	116.0	105.0	136.75	110.2	8999	67.06267578125	6.156870738586824	81.33389	-5.500621	1.0321678670247396	79.2589361667633
16	132.25	8.525696452489967	145.0	121.0	155.8	24.571527444127277	191.0	123.0	132.25	155.8	9599	69.7746484375	6.726893320842839	82.14258	-11.14008	0.973887939453125	84.43510127067566
17	185.33333333333334	20.741799568720126	200.0	156.0	173.8	18.03773781136544	200.0	149.0	185.33333333333334	173.8	10199	71.37368489583334	7.863318468925826	85.69218	-15.199758	1.0511463419596354	89.95685839653015
18	173.75	17.41228014936585	200.0	152.0	147.2	6.645298906640224	155.0	138.0	173.75	147.2	10799	74.86365234375	8.343338004809587	90.87056	-17.960562	1.0444158935546874	95.39831495285034
19	163.0	24.186773244895647	200.0	134.0	71.0	27.077666073722085	87.0	17.0	163.0	71.0	11399	75.85360677083334	10.387236132829882	93.2115	-24.505945	1.114979248046875	101.2995445728302
20	93.16666666666667	34.493557388330984	123.0	19.0	120.4	5.953150375191982	131.0	114.0	93.16666666666667	120.4	11999	78.44936848958334	10.929510176962797	99.60874	-18.536577	1.1260953776041667	106.67717123031616
21	103.5	8.460693430998036	120.0	95.0	108.2	4.069398064868017	115.0	104.0	103.5	108.2	12599	81.65297526041667	10.534979557210034	101.683716	-24.752275	1.1244718424479168	113.00625562667847
22	122.2	16.46086297147343	152.0	107.0	125.8	8.518215990576277	135.0	110.0	122.2	125.8	13199	83.79243489583334	9.985860446359476	100.56521	-13.111156	1.1682717895507813	119.47696113586426
23	162.66666666666666	26.449111540883248	200.0	142.0	153.8	2.712931965127786	159.0	151.0	162.66666666666666	153.8	13799	86.60921223958333	9.610864891274527	103.60433	-22.218994	1.1429536946614582	124.61822175979614
24	163.75	36.265513921630834	200.0	126.0	97.4	4.630334695208159	105.0	91.0	163.75	97.4	14399	89.24470052083333	10.523223944566608	106.60643	-28.404	1.1884400431315105	129.6058897972107
25	163.25	28.314086600135983	200.0	128.0	110.6	1.959591833160133	114.0	108.0	163.25	110.6	14999	91.5046484375	11.533611433906266	111.689964	-17.805656	1.290143330891927	134.22654271125793
26	127.0	38.31448812133603	200.0	98.0	88.0	3.521363372331802	91.0	82.0	127.0	88.0	15599	91.96369140625	12.130862521718452	111.2284	-37.410313	1.3440891520182292	138.49217867851257
27	116.8	22.88580367314255	151.0	90.0	72.2	4.664761581297758	80.0	67.0	116.8	72.2	16199	93.63844401041666	11.728507604337391	109.35775	-36.483654	1.2132715861002603	142.57498979568481
28	98.66666666666667	11.981467028903996	118.0	82.0	171.8	8.975522472932113	189.0	163.0	98.66666666666667	171.8	16799	95.43877604166667	11.633609603035222	109.95664	-40.06222	1.1631514485677084	147.1407880783081
29	110.2	9.703607765264906	127.0	99.0	122.0	7.014271166700073	134.0	116.0	110.2	122.0	17399	97.31466796875	11.71509442983709	112.10803	-49.092773	1.3490189615885417	151.46075582504272
30	107.66666666666667	14.302291494448975	133.0	91.0	128.4	7.11617827813025	136.0	115.0	107.66666666666667	128.4	17999	99.447578125	11.605466339545918	113.59652	-41.881916	1.2877866617838543	155.77961826324463
31	135.0	8.031189202104505	144.0	127.0	172.4	5.4258636490323475	180.0	164.0	135.0	172.4	18599	101.02677734375	11.563459419654656	112.59973	-32.75752	1.3847715250651043	160.3344442844391
32	125.5	21.33658829335187	156.0	99.0	142.6	8.475848184188191	158.0	133.0	125.5	142.6	19199	102.3386328125	12.61740902153317	115.40482	-56.947636	1.2596961466471355	164.837468624115
33	149.8	29.828844445226167	200.0	108.0	116.4	4.176122713178738	121.0	109.0	149.8	116.4	19799	104.02776041666667	12.815957866724855	118.37175	-78.61841	1.3770318603515626	169.48213458061218
34	136.0	4.527692569068709	141.0	131.0	153.6	21.1338588581067	192.0	131.0	136.0	153.6	20399	106.57108072916667	13.597225130518359	121.32028	-42.53459	1.3792073567708334	174.01159286499023
35	112.66666666666667	8.158158625861203	127.0	102.0	47.0	37.16449918941462	94.0	16.0	112.66666666666667	47.0	20999	109.8318359375	14.382653759535014	125.467026	-70.45718	1.3674273681640625	177.99005270004272
36	161.0	36.08323710533743	200.0	113.0	120.4	3.7202149655158956	126.0	115.0	161.0	120.4	21599	110.15186197916667	14.497303089712927	127.17682	-25.667929	1.5069504801432292	182.238299369812
37	114.33333333333333	11.685698616886949	136.0	99.0	27.2	23.91150269091217	75.0	14.0	114.33333333333333	27.2	22199	111.87036458333333	15.022223121096292	127.891106	-52.418602	1.3697019449869792	186.27790784835815
38	80.875	38.13278609018754	107.0	14.0	200.0	0.0	200.0	200.0	80.875	200.0	22799	110.83087239583334	14.760683807274422	127.35196	-55.499115	1.497447509765625	191.01062488555908
39	104.8	4.995998459802761	109.0	95.0	99.6	2.576819626913851	103.0	96.0	104.8	99.6	23399	109.72475260416667	13.897702897721382	121.96864	-53.617374	1.193683878580729	195.57718420028687
40	107.83333333333333	6.491447495305643	117.0	98.0	138.6	5.953150375191982	145.0	130.0	107.83333333333333	138.6	23999	108.27890625	13.3146369568106	120.06653	-27.638325	1.2661185709635416	200.05623388290405
