Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	24.6	17.605112616350258	82.0	12.0	24.6	0.01038997459411621	0.1124776606102409	0.23259255	-0.2550313	500	7.644118309020996	429.5968322753906	0.0	-198.7985076904297	0.6785029768943787	8.344650526126429e-10	1.832040786743164
1	23.666666666666668	12.766523380843783	60.0	10.0	23.666666666666668	8.066701171875	0.24338351355005283	8.514279	6.549258	1000	3.3047828674316406	131.96084594726562	0.0	-40.8519287109375	0.6806881427764893	-1.5497207961345794e-09	2.960563898086548
2	24.42105263157895	12.419490937224547	47.0	10.0	24.42105263157895	10.6672158203125	3.4831954281413786	12.840587	-4.6821194	1500	2.579448938369751	93.71865844726562	0.0	-18.816734313964844	0.682701826095581	1.7881394143159923e-09	4.201245069503784
3	22.5	8.72170750588334	40.0	12.0	22.5	13.5378779296875	3.7484025243261963	15.776379	-5.78245	2000	-0.20601101219654083	47.18219757080078	0.0	-3.5607566833496094	0.6842446327209473	9.536743617033494e-10	5.226039886474609
4	21.434782608695652	10.565843449961923	50.0	9.0	21.434782608695652	12.4505234375	4.1264019871281326	15.441481	-2.4202793	2500	0.36225226521492004	60.40094757080078	0.0	-1.1919898986816406	0.6858420372009277	1.5497207961345794e-09	6.110203981399536
5	21.454545454545453	10.232422501990081	53.0	11.0	21.454545454545453	12.4910966796875	3.8437339938691126	15.284699	-0.56808466	3000	0.27809998393058777	52.716068267822266	0.0	-3.866668701171875	0.6873407959938049	-1.1920929798847624e-09	7.067643165588379
6	22.61904761904762	12.311342328340775	61.0	9.0	22.61904761904762	11.40592578125	4.988262786281412	16.051725	-1.3421776	3500	1.2637646198272705	67.0276107788086	0.0	-6.449676513671875	0.6891019344329834	5.960464899423812e-10	7.95441198348999
7	21.304347826086957	9.51170818313626	46.0	9.0	21.304347826086957	14.1284296875	4.70606220574856	17.519016	1.066429	4000	-0.6434473395347595	57.37592315673828	0.0	-11.069107055664062	0.6882860660552979	1.907348723406699e-09	8.823088884353638
8	21.17391304347826	8.721049800411851	45.0	9.0	21.17391304347826	12.023806640625	4.265536171236272	16.338326	1.4271114	4500	0.154230996966362	33.56174087524414	0.0	-3.8622207641601562	0.689279317855835	4.768371808516747e-10	9.689770936965942
9	24.65	13.46207690694261	65.0	10.0	24.65	12.808666015625	4.19972980901748	16.872034	1.3414572	5000	1.0154263973236084	91.2708511352539	0.0	-8.423110961914062	0.6895442605018616	2.8610229740877458e-09	10.570414543151855
10	23.714285714285715	13.839704174741064	53.0	11.0	23.714285714285715	13.8187734375	4.726809549328701	18.460209	1.0959841	5500	0.47397616505622864	71.52137756347656	0.0	-8.727779388427734	0.6896280646324158	-1.7881394143159923e-09	11.447070121765137
11	24.05	14.012405131118417	68.0	11.0	24.05	14.45084765625	5.798148276605213	20.05459	0.10960983	6000	0.2524445354938507	72.23251342773438	0.0	-9.873050689697266	0.6894925832748413	-3.576278717609682e-10	12.367609024047852
12	23.333333333333332	7.37003827620375	35.0	12.0	23.333333333333332	13.8481318359375	6.643273148456264	21.275047	0.30547243	6500	-0.8121933937072754	26.250242233276367	0.0	-6.963003158569336	0.6898971199989319	8.940697071579962e-10	13.265208005905151
13	26.31578947368421	14.011471286450247	56.0	10.0	26.31578947368421	12.0677109375	4.876993182279426	19.095636	1.2098343	7000	1.6759750843048096	101.2137222290039	0.0	-27.935043334960938	0.688866138458252	-1.907348723406699e-09	14.153831481933594
14	21.347826086956523	10.768749645146226	50.0	9.0	21.347826086956523	15.031259765625	6.059047341579367	21.61728	1.2257845	7500	-1.1494768857955933	44.92494201660156	0.0	-11.51767349243164	0.6884692311286926	-1.788139358804841e-10	15.018518924713135
15	33.266666666666666	22.058911417308575	83.0	14.0	33.266666666666666	13.6313662109375	5.761045098330684	21.346931	1.0064136	8000	2.8406848907470703	206.62925720214844	0.0	-57.80718994140625	0.6885492205619812	1.1920929798847624e-09	15.89018702507019
16	24.85	20.135231289024222	84.0	11.0	24.85	16.77497265625	8.960813125771567	26.189749	-1.8973778	8500	-0.5207040309906006	193.32774353027344	0.0	-54.924652099609375	0.6868923902511597	-7.748603980672897e-10	16.837652921676636
17	38.30769230769231	25.0119502688215	111.0	15.0	38.30769230769231	17.3513203125	7.984084754998534	25.536575	0.48383743	9000	1.7092618942260742	271.2364196777344	0.0	-65.41789245605469	0.6884642839431763	-1.1920929521291868e-10	17.769164085388184
18	26.210526315789473	17.08054867053495	70.0	10.0	26.210526315789473	20.04284375	8.539007919541941	27.018408	1.2332554	9500	-1.9329372644424438	133.01220703125	0.0	-40.62291717529297	0.6853787302970886	-4.768371808516747e-10	18.880027055740356
19	32.86666666666667	17.42361118030645	75.0	12.0	32.86666666666667	18.10479296875	7.052614763334234	24.225338	2.8696623	10000	0.2377714365720749	103.02131652832031	0.0	-19.641326904296875	0.6857637166976929	1.6093254506799326e-09	19.767932653427124
20	32.42857142857143	22.658059502862727	103.0	10.0	32.42857142857143	17.609224609375	7.656410967695634	24.865406	1.9971081	10500	0.7864874601364136	185.02508544921875	0.0	-20.716217041015625	0.686367928981781	5.960464760645934e-11	20.645195484161377
21	24.842105263157894	18.929962158199242	76.0	10.0	24.842105263157894	18.948578125	8.061491215959984	26.929024	1.6530647	11000	-1.289313554763794	147.0255126953125	0.0	-28.218833923339844	0.6825810670852661	-7.152557435219364e-10	21.553094148635864
22	35.214285714285715	15.086315202510814	60.0	13.0	35.214285714285715	18.3328046875	7.115833467521567	25.297926	1.6324226	11500	0.2897268831729889	80.11792755126953	0.0	-7.743324279785156	0.6854332685470581	0.0	22.537460565567017
23	30.266666666666666	16.241784281310505	71.0	11.0	30.266666666666666	17.62818359375	7.654747301511658	25.304855	1.5886512	12000	0.626958966255188	124.9002914428711	0.0	-49.603271484375	0.6852548122406006	1.7881394143159923e-09	23.404726028442383
24	26.05263157894737	12.037108215771378	51.0	13.0	26.05263157894737	17.83368359375	8.748720442156099	28.818232	2.6459296	12500	-1.7061823606491089	69.6983642578125	0.0	-23.50466537475586	0.6808990836143494	2.3841859042583735e-10	24.2796688079834
25	37.166666666666664	24.113735698745607	87.0	10.0	37.166666666666664	15.11223828125	6.977339437421688	23.591839	2.3626385	13000	3.0995659828186035	236.11257934570312	0.0	-79.84600830078125	0.6831467747688293	-1.5497207961345794e-09	25.172813415527344
26	30.6875	24.49162803388129	118.0	13.0	30.6875	22.3950078125	9.806574644084447	30.488066	0.87875664	13500	-1.7079390287399292	193.32388305664062	0.0	-18.719863891601562	0.6803789138793945	2.562999812383282e-09	26.483810901641846
27	34.357142857142854	10.701182289149301	58.0	14.0	34.357142857142854	21.125953125	9.440966664621795	30.126728	2.2307808	14000	-1.4939666986465454	68.76654815673828	0.0	-31.342071533203125	0.6801794171333313	1.370906943520822e-09	27.509068489074707
28	27.5	9.782353727219459	45.0	14.0	27.5	14.453412109375	8.541148561522624	27.309814	-5.238173	14500	-0.16416329145431519	57.44872283935547	0.0	-18.07571029663086	0.6770032048225403	-3.3974649760182274e-09	28.40625500679016
29	26.294117647058822	15.353729757398861	60.0	11.0	26.294117647058822	15.1367666015625	6.26571898308566	22.86658	1.9366263	15000	0.887130618095398	107.1785659790039	0.0	-18.409286499023438	0.6746156215667725	1.2516976344301156e-09	29.316819667816162
30	35.5	19.834133637314668	83.0	16.0	35.5	17.665017578125	6.815026194465433	25.653416	1.6745421	15500	0.7959044575691223	130.3382568359375	0.0	-29.50196075439453	0.6779486536979675	1.5497207961345794e-09	30.265678644180298
31	29.125	15.218717915777269	71.0	12.0	29.125	22.49887890625	8.089965814204655	30.557146	2.8434455	16000	-2.2654876708984375	119.8913345336914	0.0	-38.85364532470703	0.6750417351722717	-7.748603980672897e-10	31.414167881011963
32	27.333333333333332	12.827920936595904	58.0	10.0	27.333333333333332	16.84625390625	8.923700885843273	28.287441	0.22890511	16500	-1.1506468057632446	66.5884017944336	0.0	-11.415096282958984	0.6695555448532104	-2.801418430564695e-09	32.4649293422699
33	30.5625	15.268303564902029	60.0	9.0	30.5625	14.8000654296875	6.759172587121888	23.071003	1.1658638	17000	0.7285973429679871	65.96306610107422	0.0	-14.817157745361328	0.6725727915763855	0.0	33.36452341079712
34	26.294117647058822	13.931617745291431	68.0	12.0	26.294117647058822	17.65324609375	7.919251168039817	27.432007	1.2240179	17500	-0.1394820660352707	95.44004821777344	0.0	-7.1946868896484375	0.6703010201454163	-2.0265580324974053e-09	34.26912546157837
35	30.0625	14.711682220262915	59.0	14.0	30.0625	17.92404296875	9.26213730733895	29.85858	0.9638685	18000	-0.956682026386261	71.34547424316406	0.0	-14.017967224121094	0.6713969111442566	-1.2516976344301156e-09	35.283979654312134
36	29.11764705882353	17.039339686939506	66.0	11.0	29.11764705882353	16.962587890625	7.7059646135315205	27.187508	1.1376907	18500	-0.23145785927772522	85.23165130615234	0.0	-15.193916320800781	0.6655569076538086	1.1324883253394091e-09	36.287535667419434
37	30.4375	13.905793531834133	64.0	12.0	30.4375	17.284123046875	8.260124942305655	28.294733	0.88215613	19000	-0.5553446412086487	56.870609283447266	0.0	-9.670295715332031	0.6676707863807678	-1.788139358804841e-10	37.21466064453125
38	35.69230769230769	14.932589664037488	61.0	14.0	35.69230769230769	16.46502734375	8.445183538562084	27.796783	1.181462	19500	0.7105555534362793	95.74185943603516	0.0	-23.82154083251953	0.6680504679679871	3.6358835941996404e-09	38.132471323013306
39	34.214285714285715	6.537567900216731	46.0	19.0	34.214285714285715	18.2667578125	7.661102798797964	27.996698	-0.0013705492	20000	-0.767594039440155	34.016273498535156	0.0	-8.244815826416016	0.67042475938797	2.3841859042583735e-10	39.053009033203125
40	31.928571428571427	13.941019184550958	68.0	18.0	31.928571428571427	15.962810546875	7.2318771335663605	26.554455	1.104605	20500	0.8234062790870667	77.84443664550781	0.0	-14.084724426269531	0.6681101322174072	-1.1324883253394091e-09	39.96896004676819
41	42.72727272727273	25.84953250962015	100.0	11.0	42.72727272727273	19.12555078125	7.117786370248829	29.658175	1.544531	21000	1.651257872581482	188.91775512695312	0.0	-63.730499267578125	0.667091429233551	4.768371808516747e-10	40.93293380737305
42	35.30769230769231	20.427676420540532	83.0	15.0	35.30769230769231	20.781853515625	11.036599623525355	34.891926	1.1520534	21500	-0.36272335052490234	141.94947814941406	0.0	-17.528846740722656	0.660271167755127	-2.980232449711906e-10	41.90087389945984
43	29.294117647058822	16.06517845029136	60.0	11.0	29.294117647058822	20.669859375	9.931520606760074	32.910675	1.2360431	22000	-2.2980659008026123	76.3100814819336	0.0	-27.691791534423828	0.6573048233985901	-1.370906943520822e-09	42.82795596122742
44	38.36363636363637	23.90615344603199	103.0	14.0	38.36363636363637	19.0325703125	8.065213932763967	29.571234	0.583995	22500	1.341181993484497	190.96029663085938	0.0	-49.5325927734375	0.662875771522522	8.940697071579962e-10	43.79889154434204
45	33.07142857142857	10.773407959272667	52.0	17.0	33.07142857142857	20.1923515625	10.262900418497686	36.50482	-0.41618618	23000	-1.9333704710006714	89.08100891113281	0.0	-37.85065460205078	0.6588842272758484	-9.536743617033494e-10	44.71401286125183
46	61.875	55.34084725589228	177.0	16.0	61.875	17.78634375	5.895823468778556	25.372084	1.3361052	23500	5.472446441650391	829.8943481445312	0.0	-493.33660888671875	0.6614739894866943	1.6689301052252858e-09	45.64465355873108
47	28.352941176470587	8.636047312824209	45.0	13.0	28.352941176470587	31.844857421875	15.428923731096736	47.749786	2.6378863	24000	-8.925575256347656	431.4001159667969	0.0	-400.1569519042969	0.6540862321853638	2.562999812383282e-09	46.67680764198303
48	44.45454545454545	16.84886575837525	77.0	21.0	44.45454545454545	13.891173828125	6.185963192987814	26.89191	0.314353	24500	3.1838572025299072	164.35606384277344	0.0	-83.16902923583984	0.6635054349899292	-5.960464760645934e-11	47.64173197746277
49	35.5	25.75641390300399	112.0	12.0	35.5	20.5540546875	10.100829947336011	36.456093	0.5418316	25000	-0.3977622389793396	188.29603576660156	0.0	-49.705230712890625	0.6559309363365173	-1.0132790162487026e-09	48.54682183265686
50	41.333333333333336	17.523000370718123	80.0	13.0	41.333333333333336	19.88380078125	12.12780830880007	37.54622	-0.82575685	25500	0.15311013162136078	97.01366424560547	0.0	-32.309425354003906	0.6577282547950745	7.748603980672897e-10	49.47740912437439
51	40.833333333333336	23.46924759514654	100.0	11.0	40.833333333333336	20.395322265625	10.072080842606457	37.285923	-0.053081393	26000	0.49186864495277405	159.6685333251953	0.0	-34.40052795410156	0.6545999050140381	2.1457673415881118e-09	50.36893939971924
52	31.8	15.166629285382047	71.0	15.0	31.8	22.53032421875	10.067914304238986	37.331432	1.8042822	26500	-2.3457257747650146	71.02849578857422	0.0	-34.61639404296875	0.654811441898346	1.4901161415892261e-09	51.29999136924744
53	41.333333333333336	24.369836191809437	102.0	16.0	41.333333333333336	18.8711015625	9.649237745153759	36.41966	-0.20210135	27000	1.3536598682403564	155.4149932861328	0.0	-30.552589416503906	0.6509203910827637	2.086162576020456e-09	52.23701524734497
54	41.81818181818182	27.355632158578505	118.0	13.0	41.81818181818182	22.45176171875	10.270882690888842	38.905975	3.421472	27500	0.22351643443107605	196.21701049804688	0.0	-51.808319091796875	0.6537992358207703	-2.324581194201869e-09	53.23143982887268
55	33.333333333333336	18.477613496359137	77.0	13.0	33.333333333333336	22.87821875	10.559521769474221	36.303055	1.3069894	28000	-2.2248220443725586	106.23686218261719	0.0	-35.41520690917969	0.6465442180633545	-3.576278717609682e-10	54.26344084739685
56	39.916666666666664	24.891291154247522	113.0	16.0	39.916666666666664	18.822716796875	8.885035699140438	35.82465	-1.7351506	28500	0.895738959312439	176.6994171142578	0.0	-38.92425537109375	0.6514015793800354	-8.940697071579962e-10	55.258846282958984
57	35.642857142857146	15.290552898832956	73.0	17.0	35.642857142857146	19.90990234375	10.545817817386189	36.17634	2.5996733	29000	-0.8889572024345398	87.41728210449219	0.0	-20.361892700195312	0.6431543231010437	1.1920929521291868e-10	56.28076386451721
58	44.45454545454545	19.504607965534824	84.0	21.0	44.45454545454545	18.518720703125	9.572150359245304	36.08069	-0.6630671	29500	1.3764561414718628	117.20692443847656	0.0	-32.23040008544922	0.6513490080833435	4.589558066925292e-09	57.2601363658905
59	52.111111111111114	24.659659275280276	111.0	20.0	52.111111111111114	23.0006796875	10.317546492504892	38.045902	4.3761396	30000	0.6544358134269714	159.8133544921875	0.0	-56.478675842285156	0.6472561955451965	-3.5762788286319847e-09	58.24649715423584
60	49.7	23.516163822730526	104.0	25.0	49.7	24.43125390625	11.843107832195061	41.003567	-0.64587325	30500	-0.34938275814056396	179.5044403076172	0.0	-59.42804718017578	0.6424644589424133	-1.788139358804841e-10	59.21623253822327
61	28.875	11.623655836267693	60.0	15.0	28.875	22.6577421875	11.546429372321125	37.4595	0.16147041	31000	-3.6839425563812256	106.30238342285156	0.0	-65.07633972167969	0.635012149810791	5.960464899423812e-10	60.26432514190674
62	39.416666666666664	23.925086193135403	102.0	15.0	39.416666666666664	16.577705078125	7.535008398303216	28.399265	2.2971425	31500	1.7823325395584106	167.69288635253906	0.0	-75.94544219970703	0.6445502042770386	-1.0132790162487026e-09	61.19235897064209
63	34.0	18.161969685503355	82.0	17.0	34.0	20.87365625	10.656310483699318	41.345306	2.9706879	32000	-1.2099733352661133	108.84520721435547	0.0	-20.385597229003906	0.6334561705589294	-7.748603980672897e-10	62.11289644241333
64	46.0	21.283796653792763	87.0	21.0	46.0	19.637810546875	9.151624258157675	39.77973	1.939852	32500	1.9078584909439087	132.08929443359375	0.0	-48.025901794433594	0.6485450863838196	1.0728836707940559e-09	63.00594973564148
65	45.6	21.499767213492685	90.0	23.0	45.6	23.30643359375	12.133101674757366	39.997475	-0.29923183	33000	0.3888891637325287	97.29755401611328	0.0	-23.9359130859375	0.6493772268295288	1.0132790162487026e-09	64.15867114067078
66	51.666666666666664	28.146441479674657	121.0	14.0	51.666666666666664	27.84040625	12.391871075426826	45.699757	2.0127473	33500	-0.07786690443754196	129.6008758544922	0.0	-27.324134826660156	0.6475542783737183	2.1457673415881118e-09	65.19664263725281
67	42.81818181818182	15.384870001546604	65.0	21.0	42.81818181818182	23.45643359375	15.380519334534839	47.42079	1.2513123	34000	-1.5961867570877075	93.59590911865234	0.0	-46.031436920166016	0.6414699554443359	-3.516674285108934e-09	66.10122346878052
68	60.125	25.70718527960617	91.0	23.0	60.125	23.4510703125	9.927550050238981	39.287857	-1.2167526	34500	1.7200489044189453	164.88392639160156	0.0	-53.956336975097656	0.6410036683082581	5.960464899423812e-10	67.02478408813477
69	48.0	22.5920339943087	100.0	21.0	48.0	26.16648046875	11.429185160697154	43.86766	-0.5335816	35000	-1.340167760848999	126.75520324707031	0.0	-35.89225769042969	0.6348691582679749	4.0531160649948106e-09	67.97174000740051
70	54.0	31.85034449491001	130.0	26.0	54.0	26.306435546875	9.997491091518912	41.60388	-0.14853507	35500	0.2267482727766037	232.0347137451172	0.0	-94.31553649902344	0.6379643678665161	-2.3841859042583735e-10	68.86140561103821
71	53.5	26.485845276298054	113.0	23.0	53.5	25.00637890625	13.328122875146372	50.04014	2.313983	36000	2.158921957015991	246.49644470214844	0.0	-89.3140869140625	0.640805721282959	4.768371808516747e-10	69.73755025863647
72	44.90909090909091	13.76725012334732	72.0	18.0	44.90909090909091	28.39132421875	15.58547400626622	54.470787	-0.42503625	36500	-3.050072431564331	162.0086669921875	0.0	-120.38414001464844	0.6370823979377747	-3.278255666927521e-09	70.61184239387512
73	48.6	21.583326672095176	84.0	16.0	48.6	21.571421875	11.318419376728361	41.564014	0.34742403	37000	0.5564520359039307	92.01680755615234	0.0	-17.47186279296875	0.6323792934417725	-1.0728836707940559e-09	71.50840854644775
