Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-1222.22900390625	280.2170921803308	-783.55817	-1767.6173	200.0	-0.11614422607421875	0.21584566628508606	0.24241525	-0.43123257	4000	135.052978515625	149758.5625	-0.5850677490234375	-5459.390625	0.9189385771751404	0.01136194821447134	0.08375000208616257	79.0	7.9519689083099365
1	-1230.52822265625	270.79836825579287	-966.3419	-1860.3398	200.0	-8.0085625	1.4081501485354153	-1.7646369	-9.542073	8000	133.8549346923828	147458.984375	-0.830963134765625	-5643.390625	0.9405794143676758	0.012909302487969398	0.07300000637769699	79.0	15.559266328811646
2	-1145.06328125	217.84196536709817	-881.1845	-1728.0879	200.0	-16.440439453125	0.41787637705894104	-14.176455	-16.82623	12000	121.21284484863281	120016.3359375	-0.688232421875	-3725.9453125	0.966869056224823	0.014171947725117207	0.08825000375509262	79.0	24.553704261779785
3	-1205.77666015625	159.8803361111053	-1009.1075	-1720.9143	200.0	-22.6164453125	0.10347095605358572	-22.104351	-22.715876	16000	125.51400756835938	126662.546875	-0.6718902587890625	-3610.75	0.9935126304626465	0.0099831223487854	0.05275000259280205	79.0	32.59259557723999
4	-1136.40771484375	125.89303495428172	-1008.18005	-1489.199	200.0	-28.397751953125	0.06657304348966117	-28.067904	-28.455307	20000	115.97508239746094	107618.3046875	-0.7984848022460938	-3048.71875	1.0014097690582275	0.014787140302360058	0.09050000458955765	79.0	40.036564350128174
5	-1133.1982421875	147.89615233331799	-962.5785	-1424.392	200.0	-33.701765625	0.025151193714821104	-33.576817	-33.72756	24000	112.60957336425781	101107.4609375	-0.6478652954101562	-2815.875	1.0288633108139038	0.012718970887362957	0.07625000178813934	79.0	46.701956033706665
6	-1111.00830078125	148.59967719514063	-877.3832	-1497.5712	200.0	-38.77559375	0.020763498482990736	-38.690155	-38.798283	28000	108.24413299560547	94126.515625	-0.550140380859375	-2570.0	1.0563803911209106	0.01093064434826374	0.07250000536441803	79.0	54.28111219406128
7	-1086.232421875	107.3885832502692	-888.8434	-1335.3522	200.0	-43.64630078125	0.023174606933881684	-43.55876	-43.671616	32000	104.76575469970703	88240.34375	-0.5928726196289062	-2466.703125	1.0741548538208008	0.00833144411444664	0.06350000202655792	79.0	61.14448666572571
8	-1051.16884765625	122.00804276767987	-900.50525	-1454.331	200.0	-48.45387109375	0.010025180019988375	-48.418446	-48.469307	36000	98.30089569091797	78149.2890625	-0.38056182861328125	-2194.3359375	1.0843836069107056	0.006615763995796442	0.04800000041723251	79.0	68.19260120391846
9	-1047.56279296875	133.5581451091621	-868.25806	-1435.9991	200.0	-53.0350546875	0.005092517923179364	-53.01222	-53.04577	40000	96.68672180175781	76889.703125	-0.481292724609375	-2122.328125	1.0988149642944336	0.008877074345946312	0.07325000315904617	79.0	75.01486682891846
10	-1045.57490234375	136.08033013628383	-750.65924	-1251.6643	200.0	-57.57101171875	0.005393525877237947	-57.552635	-57.57762	44000	94.0983657836914	72195.21875	-0.45831298828125	-1990.78125	1.1137850284576416	0.008724172599613667	0.04175000265240669	79.0	81.5543270111084
11	-1018.38662109375	143.7508423888361	-847.94836	-1367.2643	200.0	-62.00798828125	0.0046414549660160715	-61.988625	-62.01488	48000	90.02389526367188	66038.1796875	-0.619384765625	-1862.62890625	1.127750039100647	0.015059920027852058	0.09425000101327896	72.0	88.38851499557495
12	-1053.3224609375	71.03189479469768	-912.5331	-1196.5863	200.0	-66.3455	0.002077602785149382	-66.336716	-66.35036	52000	93.26371002197266	70236.9296875	-0.39837646484375	-2066.5078125	1.154727816581726	0.007735242135822773	0.039250001311302185	79.0	96.15424084663391
13	-1011.578515625	74.02342851253243	-870.2077	-1138.0731	200.0	-70.9288671875	0.0035030082968193796	-70.91236	-70.93328	56000	87.09188079833984	62411.30859375	-0.4357452392578125	-1856.1015625	1.1658992767333984	0.00900779478251934	0.05625000223517418	79.0	103.4847559928894
14	-1083.04423828125	149.2427866766096	-878.50134	-1475.4666	200.0	-75.3365	0.0024038212194891855	-75.32694	-75.33959	60000	92.32258605957031	70729.0	-0.468780517578125	-2010.7265625	1.1816562414169312	0.009229437448084354	0.05575000122189522	79.0	110.08022952079773
15	-1025.92578125	50.484771063905995	-883.23444	-1104.3126	200.0	-79.9298671875	0.002274438572903453	-79.92071	-79.932945	64000	85.36361694335938	59758.53515625	-0.5521774291992188	-1816.1328125	1.1954762935638428	0.011690190993249416	0.0677500069141388	79.0	117.61318492889404
16	-993.78583984375	109.62337869382607	-804.9524	-1313.5713	200.0	-84.3521640625	0.0025349074992560734	-84.341385	-84.355034	68000	81.24972534179688	55551.9296875	-0.333648681640625	-1655.87890625	1.213862419128418	0.008235876448452473	0.049250002950429916	79.0	124.37077856063843
17	-1000.6984375	116.48856569423455	-860.133	-1364.2479	200.0	-88.6094609375	0.001969315419293074	-88.6011	-88.61183	72000	80.1102523803711	54931.43359375	-0.3709259033203125	-1603.421875	1.2257174253463745	0.008059494197368622	0.054750002920627594	79.0	132.14879155158997
18	-996.06015625	81.12536594678633	-882.3667	-1163.5627	200.0	-92.8300234375	0.001616134411247657	-92.824425	-92.83208	76000	77.62632751464844	50793.671875	-0.47698211669921875	-1530.66796875	1.2346487045288086	0.009379918687045574	0.05975000187754631	79.0	139.97289299964905
19	-950.64501953125	118.30341684626019	-764.76666	-1243.3325	200.0	-96.994078125	0.0017296620516554734	-96.98661	-96.99627	80000	71.65721893310547	45138.41796875	-0.48302459716796875	-1305.8515625	1.24850594997406	0.010361835360527039	0.058250002562999725	79.0	146.3688018321991
20	-991.42158203125	158.70676576630248	-773.2565	-1453.9275	200.0	-100.89446875	0.0014495275385676399	-100.88892	-100.89631	84000	73.69397735595703	48710.94140625	-0.5195236206054688	-1327.71484375	1.2581897974014282	0.010032658465206623	0.04700000211596489	79.0	152.65737962722778
21	-968.38486328125	151.94360076192746	-754.07983	-1277.064	200.0	-104.8487578125	0.001197001040986477	-104.84423	-104.850494	88000	68.45394134521484	41889.76953125	-0.3116455078125	-1145.94140625	1.2610410451889038	0.004437303636223078	0.01850000023841858	79.0	159.23106288909912
22	-950.046484375	132.8755468003801	-749.8007	-1150.8263	200.0	-108.58359375	0.0009714617736432127	-108.57932	-108.585304	92000	65.32803344726562	38721.58203125	-0.37920379638671875	-1047.4609375	1.265018105506897	0.007498075254261494	0.054750002920627594	79.0	165.95361399650574
23	-979.66337890625	135.443028844234	-754.735	-1263.388	200.0	-112.1916015625	0.0006689498198141572	-112.18874	-112.19301	96000	67.21867370605469	40924.71875	-0.3853302001953125	-1132.7578125	1.2804453372955322	0.015527374111115932	0.12849999964237213	10.0	172.3722367286682
24	-932.32822265625	120.99478940227137	-739.5702	-1168.7607	200.0	-115.96946875	0.0010437094258656855	-115.96538	-115.971146	100000	60.58747863769531	34093.875	-0.5597038269042969	-941.49609375	1.283790111541748	0.009862929582595825	0.04800000041723251	79.0	179.18987846374512
25	-916.17431640625	105.3838371146164	-747.08813	-1223.2427	200.0	-119.484203125	0.0007282554616389979	-119.48094	-119.485725	104000	58.37481689453125	31767.26953125	-0.4808464050292969	-895.169921875	1.3109060525894165	0.009971222840249538	0.07050000131130219	79.0	186.04203939437866
26	-878.88564453125	87.14602508146886	-745.4407	-1091.5885	200.0	-122.93996875	0.000795012197119787	-122.93663	-122.9414	108000	52.38524627685547	26412.880859375	-0.28092193603515625	-708.61328125	1.3243516683578491	0.0048497202806174755	0.028750000521540642	79.0	192.39182496070862
27	-889.44677734375	115.20299339643914	-737.0801	-1179.7388	200.0	-126.0764375	0.0006281499489338615	-126.07381	-126.07773	112000	54.50847244262695	28585.697265625	-0.318695068359375	-805.4921875	1.333601713180542	0.006102533079683781	0.03175000101327896	79.0	198.85615849494934
28	-903.65498046875	111.2808629942723	-629.9016	-1079.6091	200.0	-129.42959375	0.0006524754818806737	-129.42682	-129.43083	116000	52.146175384521484	27019.79296875	-0.388885498046875	-701.427734375	1.3291206359863281	0.007964597083628178	0.04975000396370888	79.0	205.80422854423523
29	-869.17138671875	91.21031243094171	-704.0631	-1025.5372	200.0	-132.62803125	0.00048364434345429623	-132.62634	-132.62917	120000	48.58848571777344	23784.4609375	-0.4005889892578125	-639.25	1.3422335386276245	0.010059821419417858	0.06950000673532486	79.0	212.89842677116394
30	-866.92314453125	95.91556752555864	-671.1051	-1024.6196	200.0	-135.71921875	0.0004944868924185666	-135.71718	-135.72034	124000	47.073875427246094	22455.6015625	-0.2970771789550781	-604.28125	1.3605396747589111	0.006248129531741142	0.036250002682209015	79.0	219.5529487133026
31	-872.357421875	92.21791447435795	-739.6539	-1026.8983	200.0	-138.7654375	0.0005260499894649092	-138.76309	-138.76651	128000	46.9423942565918	22954.97265625	-0.20687484741210938	-621.3828125	1.3648979663848877	0.006321719381958246	0.024250000715255737	79.0	226.13424682617188
32	-871.87470703125	94.23888777330725	-734.3701	-1002.10254	200.0	-141.89103125	0.0004678037773956692	-141.88933	-141.89206	132000	45.330039978027344	21664.853515625	-0.35938262939453125	-579.99609375	1.361146330833435	0.009335859678685665	0.0637500062584877	79.0	233.53287839889526
33	-846.5125	106.59469455019794	-699.0342	-1120.8784	200.0	-144.962578125	0.00037158629080377427	-144.96147	-144.96349	136000	41.086456298828125	19556.5703125	-0.4219169616699219	-451.2265625	1.3746687173843384	0.010382171720266342	0.06650000065565109	79.0	240.19779014587402
34	-878.5240234375	100.2729361231135	-626.1616	-1041.59	200.0	-147.72759375	0.00047077370446865644	-147.72554	-147.72853	140000	44.29814910888672	21643.47265625	-0.4031181335449219	-543.814453125	1.3922414779663086	0.008587994612753391	0.05450000241398811	79.0	248.2241508960724
35	-815.05703125	131.3962934694126	-615.5251	-1248.0244	200.0	-150.76809375	0.00034640097832077527	-150.76695	-150.76895	144000	36.419578552246094	18040.423828125	-0.30865478515625	-348.1328125	1.3923602104187012	0.006671378389000893	0.04350000247359276	79.0	257.1174418926239
36	-886.7275390625	116.84284316978939	-725.4177	-1126.0934	200.0	-153.289015625	0.0004486127450952993	-153.28748	-153.28987	148000	42.10839080810547	21548.359375	-0.49457550048828125	-476.369140625	1.399432897567749	0.010818473063409328	0.07500000298023224	79.0	266.53650426864624
37	-839.85625	138.99317092037293	-621.37964	-1151.2242	200.0	-156.21284375	0.0004112635011752195	-156.21144	-156.21371	152000	37.549766540527344	18427.8125	-0.4295082092285156	-404.279296875	1.4234424829483032	0.011259356513619423	0.07125000655651093	79.0	273.84159445762634
38	-839.565625	100.02130241853482	-640.3909	-1014.52216	200.0	-158.986515625	0.0004210713920691251	-158.9848	-158.98741	156000	36.44306945800781	17960.228515625	-0.48715972900390625	-389.599609375	1.4384697675704956	0.01165967620909214	0.07349999994039536	79.0	281.7909471988678
39	-784.5990234375	107.24056266753732	-623.1445	-1046.7322	200.0	-161.73796875	0.00036441513670534934	-161.73706	-161.73883	160000	28.968700408935547	13129.70703125	-0.2704753875732422	-216.5615234375	1.4554015398025513	0.006208821665495634	0.029750000685453415	79.0	289.7551980018616
40	-790.43134765625	94.68142307232185	-623.22107	-969.98615	200.0	-163.863015625	0.00032327753202237224	-163.86227	-163.8638	164000	28.894855499267578	13120.25390625	-0.23508262634277344	-210.6611328125	1.4584230184555054	0.0069252378307282925	0.04050000011920929	79.0	297.0512454509735
41	-818.90185546875	76.34351335411543	-720.3421	-967.66345	200.0	-165.9541875	0.0003572163668512883	-165.95311	-165.95494	168000	31.659170150756836	15082.640625	-0.38154029846191406	-273.76953125	1.4651659727096558	0.007994861342012882	0.05700000375509262	79.0	307.386837720871
42	-795.31201171875	96.63977490531525	-632.42194	-999.856	200.0	-168.36240625	0.0003593516905885744	-168.36124	-168.36314	172000	27.225332260131836	13025.060546875	-0.36779212951660156	-182.0419921875	1.468051552772522	0.0070311459712684155	0.05300000309944153	79.0	317.5454261302948
43	-789.54970703125	90.77188097092623	-622.07996	-965.3092	200.0	-170.40096875	0.0003800166876038004	-170.39995	-170.40178	176000	26.382129669189453	13128.8984375	-0.2851886749267578	-162.92578125	1.4834873676300049	0.007378520909696817	0.0442500002682209	79.0	324.9577226638794
44	-753.72705078125	80.51233649649599	-601.2155	-907.93414	200.0	-172.3426875	0.00037502932744283953	-172.34174	-172.34348	180000	20.35120391845703	11069.5439453125	-0.34003448486328125	-72.8759765625	1.500538945198059	0.008185476996004581	0.04375000298023224	79.0	332.3951632976532
45	-749.8048828125	155.24701084078882	-509.55518	-1122.5126	200.0	-173.6999375	0.00039115221982231966	-173.69904	-173.70082	184000	20.173574447631836	12850.150390625	-0.4226875305175781	-57.2880859375	1.5186214447021484	0.007745064329355955	0.04325000196695328	79.0	338.8847506046295
46	-726.42099609375	105.58286511669401	-508.9396	-991.5519	200.0	-174.89953125	0.00042979623762500835	-174.89865	-174.90048	188000	17.639333724975586	11073.46484375	-0.4172229766845703	-35.578125	1.5191375017166138	0.007635059300810099	0.0572500042617321	79.0	346.79817295074463
47	-717.42158203125	106.07238831335891	-507.20453	-877.60266	200.0	-175.87275	0.0005060490032783736	-175.87204	-175.87386	192000	15.94816780090332	10073.4921875	-0.2538919448852539	-29.095703125	1.5282111167907715	0.009572800248861313	0.04000000283122063	79.0	354.1075131893158
48	-669.30009765625	112.12598940477626	-435.7948	-871.172	200.0	-176.76171875	0.0005950255722836125	-176.76062	-176.76294	196000	9.59449577331543	8683.4638671875	-0.22199726104736328	0.08203125	1.5255135297775269	0.005519583355635405	0.03674999997019768	79.0	360.84918332099915
49	-693.603076171875	140.23920970078234	-447.1232	-967.7756	200.0	-176.82121875	0.0007861518931590733	-176.81947	-176.82265	200000	12.638411521911621	9696.1162109375	-0.3148984909057617	-5.3125	1.5322325229644775	0.007779007311910391	0.05125000327825546	79.0	367.5775260925293
50	-697.801123046875	105.25597147549396	-520.89105	-898.4248	200.0	-177.1890625	0.0015038759364751494	-177.1836	-177.19106	204000	13.689586639404297	9508.3330078125	-0.28762340545654297	-14.185546875	1.5290559530258179	0.006447170861065388	0.04625000059604645	79.0	374.3433859348297
51	-654.000537109375	133.143332071118	-400.0299	-924.02045	200.0	-177.831234375	0.002709316056648732	-177.81828	-177.83409	208000	8.452826499938965	8536.408203125	-0.23984718322753906	-7.6015625	1.5384278297424316	0.003549511544406414	0.04325000196695328	79.0	382.3391330242157
52	-672.619775390625	127.5769191997518	-383.75583	-903.16614	200.0	-177.6488125	0.3315529873532307	-174.45894	-177.74867	212000	10.393183708190918	9599.7509765625	-0.3058900833129883	-796.4970703125	1.527199387550354	0.00576275959610939	0.03850000351667404	79.0	391.01482605934143
53	-573.48681640625	138.86556561113343	-256.5355	-869.2402	200.0	-152.6100625	23.94557109362815	-116.91262	-178.03268	216000	6.561798095703125	6801.025390625	-0.4069972038269043	-1069.8759765625	1.5294352769851685	0.0070734391920268536	0.07200000435113907	79.0	400.82233691215515
54	-602.453369140625	135.84943411733448	-382.43137	-893.11755	200.0	-130.2996875	38.031007086323655	-50.903694	-178.81293	220000	15.799323081970215	6687.5185546875	-0.3857145309448242	-498.15380859375	1.5202012062072754	0.007296644616872072	0.05450000241398811	79.0	408.26550102233887
55	-531.82392578125	128.44727152610133	-311.13364	-787.77136	200.0	-135.694484375	33.69322261227026	-64.43998	-179.90977	224000	7.055631637573242	4623.978515625	-0.31679725646972656	-215.68408203125	1.507973313331604	0.00836868118494749	0.06475000083446503	79.0	415.4470908641815
56	-524.629541015625	120.82806741399119	-292.63843	-788.4949	200.0	-126.073640625	38.914724077140775	-59.230206	-180.59068	228000	5.2771501541137695	4152.30712890625	-0.281491756439209	-363.48291015625	1.5008022785186768	0.004932992160320282	0.06675000488758087	79.0	422.84345054626465
57	-379.2271240234375	174.12926233117742	-131.21669	-712.2299	200.0	-103.4390546875	42.65364579962655	-58.877705	-181.3697	232000	-2.4082212448120117	3247.252685546875	-0.33295631408691406	-737.4521484375	1.4902960062026978	0.006153617985546589	0.07475000619888306	79.0	430.5576946735382
58	-334.0933837890625	141.7687267171431	-124.43665	-764.054	200.0	-69.80709375	45.83050567035018	-23.80651	-181.77686	236000	0.8101341724395752	2219.908203125	-0.31586048007011414	-476.0914306640625	1.4717707633972168	0.004709185566753149	0.0755000039935112	79.0	437.22655630111694
59	-251.9962646484375	131.33699497856648	-4.211036	-494.4977	200.0	-48.930125	56.175192478530946	-1.1839509	-181.95439	240000	-2.162980556488037	1430.5643310546875	-0.21744751930236816	-434.80621337890625	1.475023627281189	0.0027154770214110613	0.05675000324845314	79.0	444.2426085472107
60	-200.0369384765625	97.94732321508332	-124.72065	-412.10098	200.0	-29.982494140625	49.47764141508768	-0.0888536	-181.97482	244000	-2.7569103240966797	573.0682983398438	-0.19290518760681152	-112.50601196289062	1.4660526514053345	0.0036907147150486708	0.07600000500679016	79.0	451.7372524738312
61	-211.969287109375	101.1991500396619	-1.7721025	-389.0279	200.0	-26.37746875	48.816149991575536	3.4289658	-181.94131	248000	0.1557740569114685	270.9278564453125	-0.10476791113615036	-25.60601806640625	1.4498826265335083	0.006094260606914759	0.07050000131130219	79.0	458.67658042907715
