Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossQ	Time
12	126.2	58.25255493323876	168.0	11.0	200.0	0.0	200.0	200.0	126.2	200.0	7199	50.084703776041664	1.3563841019531488	52.55134	43.391857	0.31021769205729166	39.053441524505615
13	126.6	34.40116333879568	171.0	75.0	170.4	10.632027202815381	185.0	155.0	126.6	170.4	7799	52.849078776041665	1.5847472185635132	55.157616	45.47257	0.3116595713297526	42.20466089248657
14	165.75	32.29841327371981	200.0	115.0	187.2	11.754148100079126	200.0	169.0	165.75	187.2	8399	55.23541015625	1.9993128295403357	57.83177	45.25736	0.3611188761393229	45.157479763031006
15	182.0	14.696938456699069	200.0	164.0	171.6	10.818502781873573	191.0	160.0	182.0	171.6	8999	57.698756510416665	2.510803236791009	60.592186	44.571323	0.3141674296061198	48.79342222213745
16	170.0	9.273618495495704	183.0	162.0	200.0	0.0	200.0	200.0	170.0	200.0	9599	59.730703125	3.141539046092695	62.682934	43.846172	0.27677098592122396	52.3708975315094
17	169.75	6.179603547154137	178.0	161.0	168.0	7.974960814950754	182.0	159.0	169.75	168.0	10199	61.42772786458333	4.188998488103491	65.14911	41.74813	0.2146422576904297	55.73433065414429
18	178.66666666666666	18.44511340867424	200.0	155.0	173.2	9.346657352343103	190.0	162.0	178.66666666666666	173.2	10799	63.12425130208333	5.268563720016585	67.22972	40.458923	0.21463213602701822	60.238518476486206
19	160.0	12.469963913339926	179.0	144.0	139.0	8.717797887081348	148.0	124.0	160.0	139.0	11399	64.25912760416666	6.4171429240193545	69.21457	36.986786	0.2135846201578776	63.90477275848389
20	119.8	56.396453442902775	165.0	9.0	156.8	7.413501444129445	166.0	148.0	119.8	156.8	11999	65.15963541666666	7.910170717579362	71.02726	33.086338	0.23305152893066405	67.43876004219055
21	161.0	14.89966442575134	179.0	141.0	192.4	3.2619014263964727	198.0	189.0	161.0	192.4	12599	65.8234765625	9.441767109277443	73.174255	29.100735	0.27009630839029947	70.51284861564636
22	139.75	21.405314760591587	174.0	116.0	134.0	30.515569796417044	188.0	104.0	139.75	134.0	13199	67.18634765625	10.797408784441448	75.52237	25.071749	0.2778246815999349	73.75127649307251
23	149.25	28.682529525828087	198.0	124.0	178.8	12.607933913159355	200.0	163.0	149.25	178.8	13799	70.3841015625	10.177983157081433	77.065414	21.726288	0.3585614522298177	76.97052049636841
24	166.75	23.004075725836064	200.0	135.0	184.2	19.145757602656715	200.0	148.0	166.75	184.2	14399	72.75126302083333	9.031106183976025	78.429016	20.23381	0.3196934763590495	80.28427910804749
25	178.0	17.663521732655695	196.0	154.0	170.4	15.80632753786834	200.0	155.0	178.0	170.4	14999	73.56139973958334	8.880174181263751	79.49401	25.237085	0.33351445515950523	83.38953137397766
26	148.5	17.45709025009609	172.0	128.0	172.0	7.183313998427188	182.0	164.0	148.5	172.0	15599	72.60356119791666	11.631017707692937	81.10681	29.487644	0.23114835103352865	86.59864783287048
