Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
55	42.357142857142854	21.232074569231166	82.0	17.0	42.357142857142854	19.8675390625	7.668027506036564	29.578976	1.4914398	33600	0.8790653944015503	103.01164245605469	0.0	-28.74317169189453	0.6475209593772888	1.5894572324981482e-09	78.75915575027466
56	45.23076923076923	20.313519759905166	101.0	16.0	45.23076923076923	21.756080729166666	10.868636787794502	35.840565	1.5141747	34200	0.26425260305404663	81.13575744628906	0.0	-10.161834716796875	0.6517370939254761	-1.0927518889758403e-09	80.12454962730408
57	38.42857142857143	18.779602747467226	93.0	18.0	38.42857142857143	24.007013346354167	11.904560794432246	37.69568	2.1386073	34800	-1.5218921899795532	107.28616333007812	0.0	-29.1153564453125	0.641775906085968	2.33451524778161e-09	81.49395775794983
58	45.27272727272727	30.59735823508149	132.0	19.0	45.27272727272727	22.079934895833333	10.579316002621972	38.07541	1.8783926	35400	1.8827015161514282	306.9501647949219	0.0	-70.07302856445312	0.6383079886436462	-2.582867919542764e-09	82.85631513595581
59	33.333333333333336	16.593171286204857	65.0	12.0	33.333333333333336	27.512955729166666	13.27418096186478	42.363705	1.8486624	36000	-4.887904644012451	184.3655548095703	0.0	-116.90660858154297	0.6271505951881409	-1.1424223789191501e-09	84.21568179130554
60	62.77777777777778	50.68810581566997	200.0	25.0	62.77777777777778	20.032902018229166	7.963510532422243	31.629612	1.4667085	36600	4.086872100830078	594.2037963867188	0.0	-308.9037780761719	0.6497532725334167	-4.470348535789981e-10	85.58601880073547
61	45.69230769230769	15.488878221410753	73.0	21.0	45.69230769230769	30.348919270833335	16.720594524418082	48.944626	1.4981794	37200	-3.9641671180725098	181.83154296875	0.0	-124.811279296875	0.640753448009491	-1.5894572324981482e-09	86.91625452041626
62	41.0	19.390719429665317	74.0	18.0	41.0	22.0858984375	10.737268381281464	40.739662	1.1212516	37800	-0.46981558203697205	114.066162109375	0.0	-47.78321838378906	0.6389580368995667	-4.818042409482359e-09	88.39485788345337
63	41.785714285714285	19.864464722346714	90.0	15.0	41.785714285714285	20.604541015625	10.527165998422051	38.758915	1.2212937	38400	0.05359024181962013	89.99669647216797	0.0	-6.7890777587890625	0.6324531435966492	-9.43740197101306e-10	89.77716493606567
64	65.44444444444444	27.374404443991004	134.0	38.0	65.44444444444444	22.713264973958335	11.007446579853719	42.139965	1.2165213	39000	2.380540132522583	187.59445190429688	0.0	-84.59610748291016	0.6432114243507385	-3.1789144649962964e-09	91.12955021858215
65	53.18181818181818	25.095520641142315	97.0	17.0	53.18181818181818	35.14764322916667	12.448970840997259	49.68219	3.664849	39600	-2.9830007553100586	203.68165588378906	0.0	-83.91870880126953	0.6384598612785339	1.19209286886246e-09	92.50487327575684
66	71.625	31.04407149521467	134.0	45.0	71.625	27.05108723958333	12.120285810367674	40.549015	1.4973025	40200	1.428024172782898	223.58157348632812	0.0	-45.23101806640625	0.644292414188385	8.940697071579962e-10	93.85227251052856
67	53.45454545454545	41.812056238302844	164.0	16.0	53.45454545454545	29.42177734375	13.36173212636246	47.262566	2.0555887	40800	-0.35391926765441895	280.8147888183594	0.0	-49.71722412109375	0.6347622871398926	1.73846881335038e-09	95.19169235229492
68	71.125	42.92562608745503	148.0	20.0	71.125	33.400035807291665	15.147742027829318	50.13703	1.4076936	41400	0.611777126789093	242.13836669921875	0.0	-73.49766540527344	0.6387467980384827	-3.47693762670076e-10	96.55856847763062
69	54.36363636363637	21.106968711684367	101.0	18.0	54.36363636363637	35.78025390625	16.623956734183352	50.663563	1.6718395	42000	-3.9209914207458496	242.19349670410156	0.0	-155.95018005371094	0.6334797143936157	5.165735839085528e-09	97.94504714012146
70	47.916666666666664	21.708133083989225	96.0	24.0	47.916666666666664	23.8433056640625	12.066840756110661	43.892567	2.4885468	42600	-0.283444881439209	142.48550415039062	0.0	-35.55049133300781	0.6359206438064575	8.940697071579962e-10	99.29346871376038
71	53.45454545454545	28.48401072860878	115.0	19.0	53.45454545454545	22.831897786458335	9.325490799193002	37.034367	1.2758276	43200	1.4207932949066162	199.72140502929688	0.0	-46.04945373535156	0.6318272948265076	2.4835269951672956e-10	100.6157078742981
72	54.27272727272727	17.797297140615584	88.0	28.0	54.27272727272727	27.5886328125	11.588035990839861	43.611458	2.0149682	43800	-0.7671302556991577	98.98918151855469	0.0	-35.985809326171875	0.6375095844268799	9.43740197101306e-10	102.08629083633423
73	61.22222222222222	27.583319565077126	132.0	37.0	61.22222222222222	27.242169596354167	10.023280518061439	37.29124	1.4645653	44400	0.9113752245903015	181.26315307617188	0.0	-64.76439666748047	0.6301385760307312	-2.086162576020456e-09	103.45071959495544
74	36.9375	13.4650879592374	64.0	19.0	36.9375	22.036775716145833	14.722798452428579	47.03082	1.9610932	45000	-2.042121410369873	167.10906982421875	0.0	-109.5192642211914	0.6280495524406433	1.73846881335038e-09	104.86600255966187
75	83.28571428571429	29.855434324513805	130.0	39.0	83.28571428571429	16.975222981770834	8.608549378137605	32.802933	0.7081046	45600	5.779702186584473	550.6470947265625	0.0	-411.1750793457031	0.6414167284965515	1.639127722441458e-09	106.29340386390686
76	43.0	14.395512121170585	72.0	21.0	43.0	32.38103515625	15.119005354740327	50.425896	0.9667549	46200	-5.097341060638428	279.6652526855469	0.0	-201.6396484375	0.615558922290802	-1.639127722441458e-09	107.65277147293091
77	54.0	23.77814122255985	104.0	20.0	54.0	23.106544596354166	9.124291496466999	34.8864	2.8043866	46800	1.790696620941162	159.23219299316406	0.0	-61.297882080078125	0.6384773254394531	0.0	109.00615358352661
78	38.785714285714285	15.612168280210094	64.0	16.0	38.785714285714285	27.633037109375	12.836344681865889	43.39066	2.4447517	47400	-3.4060776233673096	153.7194366455078	0.0	-75.30919647216797	0.6169866919517517	1.7881394143159923e-09	110.37649130821228
79	54.54545454545455	23.554051113633008	100.0	18.0	54.54545454545455	22.825167643229168	9.093113164986455	35.16264	2.491209	48000	1.3701704740524292	160.86729431152344	0.0	-39.30677032470703	0.6232302188873291	-2.1855037779516806e-09	111.74037480354309
80	59.5	26.484901359076268	106.0	31.0	59.5	21.632568359375	12.027147568972175	38.27559	-0.20132542	48600	2.052125930786133	164.19180297851562	0.0	-62.491539001464844	0.6300317645072937	1.5894572324981482e-09	113.10073971748352
81	52.18181818181818	13.763048270341908	73.0	29.0	52.18181818181818	27.683665364583334	12.138033158561289	43.93176	1.8133514	49200	-1.5984350442886353	101.7917251586914	0.0	-33.76506042480469	0.627260684967041	6.45716979885691e-10	114.55285859107971
82	49.5	19.019726601610234	73.0	23.0	49.5	22.7131689453125	9.879769417855863	39.25578	3.4097888	49800	0.21025823056697845	93.46096801757812	0.0	-21.353271484375	0.6166562438011169	-4.967053990334591e-10	116.08775687217712
83	49.333333333333336	25.53211538466065	103.0	17.0	49.333333333333336	22.093751627604167	13.06847600541726	41.216618	-2.7951288	50400	0.6048063039779663	195.70924377441406	0.0	-52.62806701660156	0.6070271730422974	1.390775050680304e-09	117.46906590461731
84	73.28571428571429	33.160709778155706	132.0	34.0	73.28571428571429	29.42302734375	10.706437291609506	41.400826	4.1935906	51000	1.971087098121643	209.56167602539062	0.0	-84.06680297851562	0.6268129348754883	3.9736430812453705e-10	118.82942962646484
85	52.36363636363637	26.468755031125422	89.0	20.0	52.36363636363637	26.306051432291667	14.898739809684129	48.090645	3.3677936	51600	-0.6454219818115234	148.63352966308594	0.0	-47.75877380371094	0.6269721388816833	5.9604643443123e-10	120.18335604667664
86	73.42857142857143	28.77924318271144	113.0	24.0	73.42857142857143	31.600074869791666	10.56607681056061	46.630188	4.6880345	52200	0.9821580052375793	176.9297637939453	0.0	-78.34486389160156	0.6255946159362793	-1.5894572324981482e-09	121.58062195777893
87	71.14285714285714	46.73765444086736	155.0	19.0	71.14285714285714	27.5765625	16.054239931920375	51.529045	2.6465318	52800	2.1793055534362793	294.2333068847656	0.0	-160.36752319335938	0.622121274471283	2.38418573772492e-09	122.93300724029541
88	56.77777777777778	12.172626585874223	69.0	28.0	56.77777777777778	39.19654947916667	17.47722029290318	56.42363	3.729192	53400	-4.138201713562012	297.1705627441406	0.0	-198.204345703125	0.6185362935066223	-6.95387525340152e-10	124.31334233283997
89	74.5	32.829102942358936	139.0	22.0	74.5	26.0534326171875	12.243244842395065	43.987747	2.0666518	54000	2.208991050720215	294.4619445800781	0.0	-168.06805419921875	0.6201760768890381	-4.470348535789981e-10	125.7475106716156
90	84.0	43.372143792333546	151.0	24.0	84.0	29.787454427083333	13.625754470701185	48.974205	1.3537359	54600	2.139941930770874	414.4711608886719	0.0	-227.02137756347656	0.6175686717033386	-2.7318796114172983e-09	127.16781616210938
91	89.0	53.50887776808629	172.0	25.0	89.0	37.045390625	14.4245360266226	55.1849	3.0948925	55200	2.4846549034118652	632.783935546875	0.0	-414.0538024902344	0.6114247441291809	5.9604643443123e-10	128.58004069328308
92	64.66666666666667	37.944403774177	124.0	16.0	64.66666666666667	42.624986979166664	18.91969253516029	60.075443	-0.45476174	55800	-4.0226521492004395	340.7375793457031	0.0	-192.7089385986328	0.6150950193405151	1.043081288010228e-09	130.05014419555664
93	70.0	28.071337695236398	106.0	26.0	70.0	32.732096354166664	13.77985962374073	52.977737	1.5642084	56400	-0.6129375696182251	94.41707611083984	0.0	-9.748619079589844	0.6160116791725159	-2.135833065963766e-09	131.44097089767456
94	55.875	34.232431625579856	130.0	24.0	55.875	32.11719401041667	13.375488698237035	52.72145	0.8776594	57000	0.6390717029571533	265.7003173828125	0.0	-115.13435363769531	0.6208757758140564	-1.9868215961338365e-09	132.8597059249878
95	62.44444444444444	39.52808095554068	158.0	26.0	62.44444444444444	33.412421875	16.798170783352177	58.839527	2.5492105	57600	-1.7386692762374878	226.24688720703125	0.0	-94.73867797851562	0.6162731647491455	-3.47693762670076e-10	134.23756861686707
96	70.625	47.83810588850692	182.0	25.0	70.625	31.093990885416666	17.30852842531681	58.74979	-1.0701197	58200	1.4101016521453857	455.93048095703125	0.0	-279.41455078125	0.6280291676521301	8.443991617035351e-10	135.61343836784363
97	58.6	31.680278393071298	133.0	25.0	58.6	34.454654947916666	17.666907918950237	56.127594	3.8543906	58800	-3.0514650344848633	250.75692749023438	0.0	-102.146484375	0.6108707189559937	-3.47693762670076e-10	137.00571727752686
98	74.375	50.47013349496908	200.0	34.0	74.375	30.488059895833334	13.03013234615571	51.87336	-0.67259574	59400	1.28815495967865	368.9659118652344	0.0	-131.4601287841797	0.6124796867370605	-2.2848447578383002e-09	138.3555314540863
99	59.55555555555556	21.592751273334375	103.0	14.0	59.55555555555556	27.946455078125	16.152330681927403	57.286106	1.9528952	60000	-0.9595637321472168	121.57984924316406	0.0	-60.28847885131836	0.6095557808876038	4.76837147544984e-09	139.71045541763306
100	96.5	36.12363030852058	164.0	60.0	96.5	28.08453125	13.872056744885862	49.673172	-0.046383858	60600	2.8496272563934326	379.60150146484375	0.0	-183.820068359375	0.6174706220626831	-2.533197429599454e-09	141.06392168998718
101	80.0	56.83602144180514	200.0	32.0	80.0	40.03050130208333	16.704118597669257	60.01905	-0.68008673	61200	0.334663450717926	291.5597839355469	0.0	-98.49826049804688	0.6197671890258789	1.490116086078075e-10	142.40134859085083
102	117.0	56.71684053259667	200.0	28.0	117.0	32.9759375	24.533837177797253	64.01797	-14.44664	61800	2.501328706741333	650.3267211914062	0.0	-519.5639038085938	0.6132405996322632	-2.086162576020456e-09	143.85959029197693
103	86.33333333333333	53.98353758998355	194.0	42.0	86.33333333333333	37.968981119791664	26.260023879780967	66.432884	-3.7639909	62400	-0.7628071308135986	493.2488708496094	0.0	-301.56695556640625	0.6091099381446838	-2.0364920860771463e-09	145.2069890499115
104	115.0	34.292856398964496	156.0	60.0	115.0	34.502607421875	13.592160826649309	61.910404	7.689437	63000	2.1874568462371826	413.6576843261719	0.0	-274.94207763671875	0.6226221919059753	-1.5397867425548384e-09	146.55039811134338
105	88.33333333333333	31.39355827717023	132.0	47.0	88.33333333333333	42.3020703125	17.07073442937747	63.89605	4.7132297	63600	-1.5414172410964966	322.538818359375	0.0	-191.0509033203125	0.6081673502922058	-8.443991617035351e-10	147.89611268043518
106	111.8	60.074621565599564	200.0	36.0	111.8	36.50953776041667	14.72805394193906	57.14529	4.0086293	64200	2.12496018409729	371.2728576660156	0.0	-177.75428771972656	0.6173030734062195	-2.9305617932351424e-09	149.24450850486755
107	127.0	20.615528128088304	154.0	98.0	127.0	40.893391927083336	19.368418909184783	66.118576	7.754981	64800	1.0846283435821533	455.1469421386719	0.0	-299.46270751953125	0.6149280667304993	-2.4835269951672956e-10	150.60039687156677
108	90.16666666666667	49.41800111938378	200.0	58.0	90.16666666666667	45.22055989583333	12.314957982233096	63.247726	10.572032	65400	-1.8281062841415405	431.91778564453125	0.0	-209.78280639648438	0.6100379824638367	1.73846881335038e-09	151.93582773208618
109	116.0	67.03730304837748	200.0	32.0	116.0	33.029134114583336	13.430128792197044	57.76201	-1.4163722	66000	2.7075603008270264	753.8382568359375	0.0	-474.4803466796875	0.6116164922714233	-1.9868215406226852e-10	153.3113088607788
110	118.4	39.29172990671828	149.0	44.0	118.4	44.122555338541666	17.34378190687756	65.66315	4.401896	66600	0.06429555267095566	228.1073455810547	0.0	-81.66229248046875	0.6175921559333801	3.029902773121762e-09	154.73051691055298
111	116.6	55.08030536464463	181.0	31.0	116.6	45.578684895833334	16.236467121370133	65.97321	7.0023165	67200	-0.4240459203720093	432.3731994628906	0.0	-209.56173706054688	0.6163015365600586	3.6259493185752945e-09	156.13829708099365
112	97.5	60.309617806781034	200.0	24.0	97.5	47.840709635416665	14.16016272269967	67.087654	3.0365176	67800	-1.549347162246704	421.2887268066406	0.0	-221.1875	0.6220037937164307	-1.19209286886246e-09	157.4906826019287
113	98.2	42.82242357617677	155.0	22.0	98.2	41.54407552083333	14.767309317515044	63.670155	1.1441876	68400	-0.1634872704744339	136.86526489257812	0.0	-41.613311767578125	0.6147546768188477	-3.9736430812453705e-10	158.87199115753174
114	89.2	55.761633455495186	186.0	15.0	89.2	50.71341796875	15.155197128378106	66.94401	2.6474142	69000	-1.1760413646697998	317.91473388671875	0.0	-67.832275390625	0.609870433807373	2.582867919542764e-09	160.2561776638031
