Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossQ	Time
1	20.620689655172413	9.953040839653928	44.0	8.0	9.6	0.48989795829003324	10.0	9.0	20.620689655172413	9.6	599	2.8425079345703126	1.3593327938850184	6.027803	-0.6697843	0.19683004379272462	3.954338550567627
2	48.81818181818182	36.09537456989342	150.0	14.0	19.2	2.6381813073311626	24.0	17.0	48.81818181818182	19.2	1199	7.9311735026041665	1.9846623602630227	12.995457	0.6557231	0.2830667368570964	7.899332523345947
3	87.0	29.154759474226502	122.0	31.0	169.0	27.720028860013837	200.0	125.0	87.0	169.0	1799	13.61331298828125	2.5942965036707606	20.241081	-0.87747294	0.35301111857096357	12.71238660812378
4	138.5	30.02082610455615	183.0	110.0	101.0	1.0954451150103321	103.0	100.0	138.5	101.0	2399	19.3846826171875	2.7484857632677335	27.095545	-1.5233104	0.4370561218261719	16.527265310287476
5	131.0	55.41479946729032	193.0	38.0	173.8	22.319497327168907	200.0	140.0	131.0	173.8	2999	24.924889322916666	2.9625932595640907	33.918392	-2.192178	0.4771080525716146	20.284327268600464
6	115.2	35.835179064625166	186.0	88.0	144.2	6.675327753028428	151.0	133.0	115.2	144.2	3599	29.621188151041668	3.851528798872166	38.607388	-8.840852	0.557743886311849	24.700737953186035
7	135.75	33.16907445196504	192.0	106.0	37.8	30.23507831869301	98.0	18.0	135.75	37.8	4199	35.24568359375	4.233358195875153	44.07845	-3.0662854	0.6186981709798177	29.441816568374634
8	91.14285714285714	41.40886278818478	155.0	26.0	108.6	3.77359257412977	115.0	104.0	91.14285714285714	108.6	4799	39.366181640625	4.664991793937048	48.148933	-8.213311	0.6525423177083334	34.01670742034912
9	113.16666666666667	8.820745556057807	127.0	104.0	19.2	2.4819347753077308	22.0	16.0	113.16666666666667	19.2	5399	44.14382161458333	4.632724581093812	51.14965	-3.7317882	0.7105526224772135	38.147279024124146
10	119.8	8.280096470367585	134.0	108.0	105.0	2.9664793948382653	109.0	102.0	119.8	105.0	5999	48.239977213541664	5.152857153944629	55.680687	2.0552475	0.7528253682454427	42.89764356613159
11	104.0	17.28583234906552	119.0	71.0	152.8	4.489988762176655	157.0	145.0	104.0	152.8	6599	51.10014973958334	5.7638592598803395	58.92998	-8.714458	0.7828059895833334	48.06836199760437
12	97.28571428571429	31.23969249651452	134.0	28.0	100.4	2.4166092262895735	103.0	96.0	97.28571428571429	100.4	7199	54.82692708333333	6.3609086500410195	62.772266	-21.215277	0.8479435729980469	52.27168941497803
13	60.7	40.63754613962315	121.0	20.0	101.2	5.344155457936619	110.0	94.0	60.7	101.2	7799	57.36497395833333	6.943674054490173	65.75502	-9.654005	0.9018155924479166	57.48246216773987
14	63.625	34.43086369814153	105.0	18.0	108.6	1.6248077278828688	111.0	107.0	63.625	108.6	8399	59.16779947916667	7.695122829726848	68.44725	-11.927301	0.9245163981119792	63.30672311782837
15	107.66666666666667	39.160639219278586	160.0	30.0	97.6	4.223742344136114	104.0	93.0	107.66666666666667	97.6	8999	60.77684895833333	8.669962439244859	71.68269	-23.046652	0.9422296142578125	67.63679695129395
16	145.5	36.82729965664059	190.0	89.0	103.8	5.3814496755383265	112.0	98.0	145.5	103.8	9599	65.36024739583333	9.29786041696332	76.61521	-21.465128	0.9413358561197916	72.71856141090393
17	175.66666666666666	23.442601007400768	200.0	144.0	105.0	2.9664793948382653	108.0	100.0	175.66666666666666	105.0	10199	66.93229166666667	10.427374080195518	78.08647	-17.480762	0.9937416585286458	78.06342577934265
18	198.0	2.8284271247461903	200.0	194.0	193.0	13.505554412907307	200.0	166.0	198.0	193.0	10799	69.87995442708333	11.383823272155391	82.44713	-31.60686	0.9477752685546875	84.30336499214172
19	145.6	29.028261081336755	200.0	122.0	120.2	7.858753314750971	129.0	109.0	145.6	120.2	11399	71.56404947916667	12.263133903085295	84.13413	-52.245026	0.9996920776367187	90.31586813926697
20	129.25	21.821720830401986	153.0	106.0	133.2	4.874422948870221	142.0	127.0	129.25	133.2	11999	73.23819010416666	12.807138105694548	86.86042	-42.920666	0.9245896402994792	97.7001302242279
21	168.0	32.00781154655844	200.0	135.0	194.8	4.445222222831111	200.0	187.0	168.0	194.8	12599	73.49833333333333	13.315760555321903	87.33269	-36.81883	0.8619643147786459	103.28221154212952
22	146.5	23.984369910422913	187.0	125.0	188.8	10.225458305552555	200.0	173.0	146.5	188.8	13199	74.37214192708333	14.360270986736289	89.96028	-50.126278	0.96251708984375	108.98895835876465
23	194.0	8.48528137423857	200.0	182.0	129.8	2.993325883931135	135.0	127.0	194.0	129.8	13799	74.63427083333333	15.6400943757809	90.17864	-60.70229	0.9016260782877604	114.05043292045593
24	165.25	31.80703538527286	196.0	123.0	114.2	2.315167429988992	117.0	111.0	165.25	114.2	14399	75.39401692708333	16.4716430887045	92.65216	-48.739716	0.8944917805989583	119.26201796531677
25	158.0	30.40833219146796	200.0	129.0	42.8	21.91255370251548	86.0	29.0	158.0	42.8	14999	76.55665364583334	17.867297291420435	94.86534	-30.973608	0.812527109781901	124.01531338691711
26	143.5	22.14158982548453	181.0	124.0	153.2	7.222187865085881	167.0	147.0	143.5	153.2	15599	77.68284505208334	18.803400346302617	96.8554	-42.189465	0.9041362508138021	130.77425146102905
27	187.0	18.193405398660254	200.0	156.0	156.4	9.264987989274797	167.0	144.0	187.0	156.4	16199	77.53388020833333	19.62815792002228	97.663704	-41.284676	0.7938580830891927	135.9653763771057
28	179.33333333333334	15.173075792465621	200.0	164.0	139.2	5.455272455028598	147.0	133.0	179.33333333333334	139.2	16799	76.63821614583334	20.93260141700819	98.048676	-44.15713	0.8384882609049479	142.86294198036194
29	129.0	9.82344135219425	141.0	117.0	189.2	10.72194057834798	200.0	171.0	129.0	189.2	17399	76.06389322916667	21.535492748406448	99.426544	-37.450905	0.728199462890625	149.1232089996338
30	177.25	15.188400179084036	200.0	162.0	200.0	0.0	200.0	200.0	177.25	200.0	17999	76.7017578125	22.279153419358945	102.10179	-69.81128	0.7755135599772135	154.5546932220459
31	186.66666666666666	18.85618155094747	200.0	160.0	170.0	10.788883167408942	182.0	157.0	186.66666666666666	170.0	18599	78.47734375	22.717125973590935	103.732704	-37.459435	0.7235166422526041	159.77873039245605
32	200.0	0.0	200.0	200.0	102.6	3.00665930104957	105.0	97.0	200.0	102.6	19199	78.13204427083333	23.414503162214086	104.68363	-38.200474	0.7371929931640625	164.0817391872406
33	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	19799	80.67300130208334	23.588715522469638	106.17076	-29.886543	0.7037009684244792	168.78442358970642
34	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	20399	82.52716796875	24.097966286943524	108.29201	-76.07877	0.7171164957682291	173.4788761138916
35	200.0	0.0	200.0	200.0	150.0	5.291502622129181	157.0	143.0	200.0	150.0	20999	84.19402994791666	24.477842872007056	112.47745	-41.622738	0.7665995788574219	178.0406847000122
36	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	21599	88.13237630208333	24.130014591099332	114.907906	-28.764446	0.7900802103678385	182.77343583106995
37	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	22199	88.79039713541667	23.159152708306635	113.4694	-40.06025	0.7393226623535156	187.54520273208618
38	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	22799	90.36311848958333	22.501921214272645	115.075676	-41.832577	0.790714111328125	192.33845162391663
39	200.0	0.0	200.0	200.0	184.4	4.454211593034994	191.0	179.0	200.0	184.4	23399	91.92538411458334	22.10454562980203	115.38169	-76.39516	0.857811279296875	197.2992706298828
40	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	23999	92.36271484375	21.464540768827707	114.23024	-36.74658	0.7581475830078125	201.98132061958313
41	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	24599	92.05819010416667	21.89744800579891	113.59555	-83.1867	0.7764307657877604	206.68239307403564
42	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	25199	96.58029296875	21.800746594631416	117.90814	-48.348274	0.8175241088867188	211.3738751411438
43	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	25799	97.98405598958334	21.99285040075524	118.89964	-52.308727	0.7760438537597656	216.27559876441956
44	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	26399	97.31276041666666	22.42990934741675	117.08432	-53.429947	0.754322509765625	221.15180325508118
45	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	26999	98.1415234375	23.084115886253905	117.99195	-130.16554	0.75029541015625	226.02929711341858
46	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	27599	100.6346875	22.754339100854295	120.07663	-67.69384	0.7288559977213541	230.8071792125702
47	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	28199	100.73345052083333	22.324037633232926	118.83293	-73.20795	0.7025724283854167	235.61640906333923
48	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	28799	101.7748046875	21.741425512908148	121.21987	-47.818413	0.7911219787597656	240.3472819328308
49	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	29399	105.86576822916666	22.042412952079452	122.96498	-96.61392	0.8428374735514322	245.28963470458984
50	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	29999	107.76147786458333	21.347966579590977	124.38161	-43.319214	0.7940013122558593	249.97564125061035
51	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	30599	107.59731770833334	21.80802843373666	123.35579	-60.6011	0.8021469116210938	254.69291353225708
52	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	31199	105.48684895833334	22.267517682714434	122.12866	-48.480354	0.7557176717122396	259.6317744255066
53	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	31799	102.96583333333334	22.13337765118555	119.67419	-72.85951	0.7599642435709636	264.48538184165955
54	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	32399	102.7711328125	22.40931144822021	119.13241	-63.44367	0.6476893615722656	269.1460642814636
55	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	32999	103.7718359375	22.450959287225718	120.14884	-99.53228	0.7278921508789062	273.8505084514618
56	200.0	0.0	200.0	200.0	198.8	1.9390719036209332	200.0	195.0	200.0	198.8	33599	104.32559244791666	22.15675099339552	122.10957	-106.05955	0.7264396667480468	278.55992221832275
57	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	34199	104.26501302083334	22.19097977407337	121.23146	-40.03797	0.6558601379394531	283.29654335975647
58	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	34799	102.89744140625	21.935181501414572	119.53591	-36.53573	0.6959515380859375	288.17091131210327
59	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	35399	105.998828125	21.17796122545007	121.9281	-42.68493	0.7112457275390625	292.74193692207336
60	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	35999	107.84075520833333	20.469603353712873	123.27817	-54.475388	0.7059262084960938	297.5207133293152
61	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	36599	109.25740885416667	20.34047624708756	123.64264	-49.59925	0.7049882507324219	302.2059020996094
62	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	37199	110.42177083333333	20.539144537524763	124.800606	-55.953728	0.6956747436523437	306.89682507514954
63	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	37799	109.22624348958334	21.349415731661917	125.4017	-37.570007	0.6562376403808594	311.59624671936035
64	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	38399	107.3825	21.402930095355323	122.67522	-59.943386	0.6634212748209636	316.2535057067871
65	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	38999	108.74209635416666	20.855230783706677	122.90102	-59.218212	0.6706660970052083	320.8392162322998
66	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	39599	108.94960286458333	20.024676183399322	124.16384	-26.613422	0.627372792561849	325.65833854675293
67	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	40199	111.35479166666667	17.535623711699944	125.54583	-9.279282	0.7815548197428386	330.52530574798584
68	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	40799	115.60213541666667	14.856324060255732	127.69838	-66.42687	0.8541321818033855	335.3135070800781
69	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	41399	117.26006510416667	13.552618808278348	135.91432	-69.30252	0.897845458984375	339.942923784256
70	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	41999	119.03403645833333	13.810448094196653	142.02927	-72.99175	0.8792209879557291	344.60603046417236
71	200.0	0.0	200.0	200.0	130.2	2.315167429988992	134.0	127.0	200.0	130.2	42599	120.52524739583333	14.17120255203606	141.61078	-118.34111	0.9572320556640626	348.92308378219604
72	166.5	34.55792239125495	200.0	121.0	108.4	2.416609068436274	112.0	105.0	166.5	108.4	43199	121.38380208333334	14.377721662639507	142.85231	-94.38269	0.8997157796223958	353.16988945007324
73	26.1	21.288258299030712	115.0	12.0	136.0	2.1908902300206643	140.0	134.0	26.1	136.0	43799	122.42830729166667	14.206264206621434	141.08937	-37.455276	0.89106689453125	357.5117962360382
74	59.1	39.72014651360818	111.0	18.0	16.8	2.6381811627354383	20.0	14.0	59.1	16.8	44399	125.07033854166667	13.351635062948906	140.17859	-52.380096	0.9231285603841146	361.34952783584595
75	99.57142857142857	30.85846574157742	128.0	28.0	200.0	0.0	200.0	200.0	99.57142857142857	200.0	44999	125.3830078125	12.84266317380602	140.90907	-46.460026	1.0327603149414062	366.1019525527954
76	59.1	53.33563573318031	174.0	19.0	200.0	0.0	200.0	200.0	59.1	200.0	45599	125.03244791666667	13.269720976405896	137.32936	-55.723816	0.836366221110026	370.8678743839264
77	46.45454545454545	32.70630678555951	104.0	20.0	163.4	3.200000023841858	167.0	159.0	46.45454545454545	163.4	46199	125.02680989583334	13.763260651095727	136.10483	-27.846281	0.9652199300130209	375.42922496795654
78	127.25	11.121488209767612	141.0	112.0	200.0	0.0	200.0	200.0	127.25	200.0	46799	125.22875	13.724440258774369	134.91933	-60.882027	0.9615554809570312	380.04739260673523
79	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	47399	125.233828125	14.75834156785014	136.73575	-28.187101	0.9332124837239584	384.74867272377014
80	175.25	24.873429598670143	200.0	147.0	154.2	3.8678158028107616	159.0	149.0	175.25	154.2	47999	126.90716145833333	14.862245056686422	137.75916	-99.86468	0.8565926106770834	389.6261999607086
81	121.8	53.96813838680652	198.0	35.0	200.0	0.0	200.0	200.0	121.8	200.0	48599	127.12760416666667	16.28931542069832	141.60344	-44.71183	0.89637451171875	396.36374378204346
82	135.0	67.3438935613319	200.0	16.0	16.0	1.2649110640673518	17.0	14.0	135.0	16.0	49199	128.63186197916667	16.903945853458794	142.39682	-48.023174	0.8653842163085937	401.3530390262604
